id,word,reading,meaning,meaningZh,image_review,image_type,visual_domain,image_query_en
n1_01019,受け止める,うけとめる,to catch;to stop the blow;to react to;to take,承接；接受,NO PICTURE,person_action_scene,action_state,person catching
n1_01020,受け継ぐ,うけつぐ,to inherit;to succeed;to take over,继承,NO PICTURE,person_action_scene,action_state,person inheritting
n1_01022,口ずさむ,くちずさむ,to hum something;to sing to oneself,哼唱；自哼自唱,NO PICTURE,person_action_scene,action_state,person humming something
n1_01028,召す,めす,to call;to send for;to put on;to wear;to take (a bath);to ride in;to buy;to eat;to drink;to catch (a,召来；穿戴,NO PICTURE,person_action_scene,action_state,person calling
n1_01031,可愛がる,かわいがる,to love;to be affectionate,疼爱,NO PICTURE,person_action_scene,action_state,person loving
n1_01037,叶う,かなう,to come true (wish),实现,NO PICTURE,person_action_scene,action_state,person coming true
n1_01038,叶える,かなえる,to grant (request wish),应允,NO PICTURE,person_action_scene,action_state,person granting
n1_01040,司る,つかさどる,to rule;to govern;to administer,管理；治理,NO PICTURE,person_action_scene,action_state,person ruling
n1_01047,合わす,あわす,to join together;to face;to unite;to be opposite;to combine;to connect;to add up;to mix;to match;to,配合；匹配,NO PICTURE,person_action_scene,action_state,person joining together
n1_01057,吊るす,つるす,to hang,悬挂,NO PICTURE,person_action_scene,action_state,person hanging
n1_01071,名付ける,なづける,to name (someone),命名,NO PICTURE,person_action_scene,action_state,person naming
n1_01090,呆れる,あきれる,to be amazed;to be shocked,惊讶；震惊,NO PICTURE,person_action_scene,action_state,person being amazed
n1_01095,告げる,つげる,to inform,告知；通知,NO PICTURE,person_action_scene,action_state,person informing
n1_01097,呟く,つぶやく,to mutter;to murmur,嘀咕；嘟囔,NO PICTURE,person_action_scene,action_state,person mutterring
n1_01102,呼び止める,よびとめる,to challenge;to call somebody to halt,叫住；挑战,NO PICTURE,person_action_scene,action_state,person challenging
n1_01107,和らげる,やわらげる,to soften;to moderate;to relieve,缓和；减轻,NO PICTURE,person_action_scene,action_state,person softenning
n1_01110,咎める,とがめる,to blame;to find fault;to take someone to task;to aggravate (an injury),责备；谴责,NO PICTURE,person_action_scene,action_state,person blaming
n1_01115,唱える,となえる,to recite;to chant;to call upon,吟唱；呼唤,NO PICTURE,person_action_scene,action_state,person reciting
n1_01116,唸る,うなる,to groan;to moan;to roar;to howl;to growl;to hum;to buzz;to sough,呻吟,NO PICTURE,person_action_scene,action_state,person groaning
n1_01121,問い合わせる,といあわせる,to enquire;to seek information,询问,NO PICTURE,person_action_scene,action_state,person enquiring
n1_01122,問う,とう,to ask;to question;to charge (i.e. with a crime);to accuse;without regard to (neg),质问；指责,NO PICTURE,person_action_scene,action_state,person asking
n1_01126,喋る,しゃべる,to talk;to chat;to chatter,说话;聊天,NO PICTURE,person_action_scene,action_state,person talking
n1_01130,営む,いとなむ,to carry on (e.g. in ceremony);to run a business,经营；举办,NO PICTURE,person_action_scene,action_state,person carrying on
n1_01133,嘆く,なげく,to sigh;to lament;to grieve,叹息;哀怜,NO PICTURE,person_action_scene,action_state,person sighing
n1_01135,嘗める,なめる,to lick;to taste;to experience;to make fun of;to make light of;to put down;to treat with contempt,舔；品尝；体验,NO PICTURE,person_action_scene,action_state,person licking
n1_01139,噛み切る,かみきる,to bite off;to gnaw through,咬断；啃掉,NO PICTURE,person_action_scene,action_state,person biting off
n1_01140,噛る,かじる,to chew;to bite (at);to gnaw;to nibble;to munch;to crunch;to have a smattering of,咀嚼；咬；啃；嗑,NO PICTURE,person_action_scene,action_state,person chewwing
n1_01145,囀る,さえずる,to sing;to chirp;to twitter,鸣叫,NO PICTURE,person_action_scene,action_state,person singing
n1_01153,図る,はかる,to plot;to attempt;to plan;to take in;to deceive;to devise;to design;to refer A to B,图谋;企图;设计,NO PICTURE,person_action_scene,action_state,person plotting
n1_01154,固める,かためる,to harden;to freeze;to fortify,使变硬;冻结,NO PICTURE,person_action_scene,action_state,person hardenning
n1_01183,垂れる,たれる,to hang;to droop;to drop;to lower;to pull down;to dangle;to sag;to drip;to ooze;to trickle;to leave,悬挂;下垂,NO PICTURE,person_action_scene,action_state,person hanging
n1_01185,埋まる,うずまる,to be buried;to be surrounded;to overflow;to be filled,被埋没;溢出,NO PICTURE,person_action_scene,action_state,person being buried
n1_01186,埋め込む,うめこむ,to bury,埋葬,NO PICTURE,person_action_scene,action_state,person burying
n1_01195,堪える,こたえる,to bear;to stand;to endure;to put up with;to support;to withstand;to resist;to brave;to be fit for;t,忍受;支撑,NO PICTURE,person_action_scene,action_state,person bearing
n1_01197,報じる,ほうじる,to inform;to report,报道;通知,NO PICTURE,person_action_scene,action_state,person informing
n1_01198,報ずる,ほうずる,to inform;to report,报告;通告,NO PICTURE,person_action_scene,action_state,person informing
n1_01202,填まる,はまる,to get into;to go into;to fit;to be fit for;to suit;to fall into;to plunge into;to be deceived;to be,合适;陷入,NO PICTURE,person_action_scene,action_state,person getting into
n1_01203,填める,はめる,to get in;to insert;to put on;to make love,塞入;插入,NO PICTURE,person_action_scene,action_state,person getting in
n1_01216,売り出す,うりだす,to put on sale;to market;to become popular,推出销售;流行起来,NO PICTURE,person_action_scene,action_state,person putting on sale
n1_01268,契る,ちぎる,to pledge;to promise;to swear,许诺；发誓,NO PICTURE,person_action_scene,action_state,person pledging
n1_01290,妬む,ねたむ,to be jealous;to be envious,嫉妒；羡慕,NO PICTURE,person_action_scene,action_state,person being jealous
n1_01323,定まる,さだまる,to become settled;to be fixed,确定；固定,NO PICTURE,person_action_scene,action_state,person becoming settled
n1_01324,定める,さだめる,to decide;to establish;to determine,决定；制定,NO PICTURE,person_action_scene,action_state,person deciding
n1_01329,宛てる,あてる,to address,写给；寄往,NO PICTURE,person_action_scene,action_state,person addressing
n1_01344,害する,がいする,to injure;to damage;to harm;to kill;to hinder,伤害；损害,NO PICTURE,person_action_scene,action_state,person injuring
n1_01352,寄こす,よこす,to send;to forward,寄送,NO PICTURE,person_action_scene,action_state,person sending
n1_01353,寄り掛かる,よりかかる,to lean against;to recline on;to lean on;to rely on,倚靠,NO PICTURE,person_action_scene,action_state,person leaning against
n1_01361,富む,とむ,to be rich;to become rich,富有；变富,NO PICTURE,person_action_scene,action_state,person being rich
n1_01365,寝かせる,ねかせる,to put to bed;to lay down;to ferment,让……睡觉;放置,NO PICTURE,person_action_scene,action_state,person putting to bed
n1_01366,察する,さっする,to guess;to sense;to presume;to judge;to sympathize with,猜到；察觉,NO PICTURE,person_action_scene,action_state,person guessing
n1_01379,対談,たいだん,talk;dialogue;conversation,对话,NO PICTURE,person_action_scene,action_state,person talking
n1_01390,尊ぶ,たっとぶ,to value;to prize;to esteem,尊重,NO PICTURE,person_action_scene,action_state,person valuing
n1_01391,導く,みちびく,to be guided;to be shown,引导,NO PICTURE,person_action_scene,action_state,person being guided
n1_01405,尽きる,つきる,to be used up;to be run out;to be exhausted;to be consumed;to come to an end,用尽,NO PICTURE,person_action_scene,action_state,person being used up
n1_01428,嵩む,かさむ,to pile up;to increase,堆积,NO PICTURE,person_action_scene,action_state,person piling up
n1_01429,嵩張る,かさばる,to be bulky;to be unwieldy;to grow voluminous,占空间,NO PICTURE,person_action_scene,action_state,person being bulky
n1_01430,工作,こうさく,work;construction;handicraft;maneuvering,工作,NO PICTURE,person_action_scene,action_state,person working
n1_01438,差し出す,さしだす,to present;to submit;to tender;to hold out,递交,NO PICTURE,person_action_scene,action_state,person presenting
n1_01439,差し引く,さしひく,to deduct,扣除,NO PICTURE,person_action_scene,action_state,person deducting
n1_01440,差し掛かる,さしかかる,to come near to;to approach,临近；接近,NO PICTURE,person_action_scene,action_state,person coming near to
n1_01441,差し支える,さしつかえる,to interfere;to hinder;to become impeded,妨碍；阻碍,NO PICTURE,person_action_scene,action_state,person interfering
n1_01449,帯びる,おびる,to wear;to carry;to be entrusted;to have;to take on;to have a trace of;to be tinged with,带有;承担,NO PICTURE,person_action_scene,action_state,person wearing
n1_01473,広まる,ひろまる,to spread;to be propagated,传播；蔓延,NO PICTURE,person_action_scene,action_state,person spreading
n1_01482,廃れる,すたれる,to go out of use;to become obsolete;to die out;to go out of fashion,过时；消亡,NO PICTURE,person_action_scene,action_state,person going out of use
n1_01492,弄る,いじる,to touch;to tamper with,玩弄；摆弄,NO PICTURE,person_action_scene,action_state,person touching
n1_01495,引きずる,ひきずる,to seduce;to drag along;to pull;to prolong;to support,拖拽;拉扯,NO PICTURE,person_action_scene,action_state,person seducing
n1_01496,引き上げる,ひきあげる,to withdraw;to leave;to pull out;to retire,撤退;抽出,NO PICTURE,person_action_scene,action_state,person withdrawwing
n1_01497,引き下げる,ひきさげる,to pull down;to lower;to reduce;to withdraw,降低;减少,NO PICTURE,person_action_scene,action_state,person pulling down
n1_01499,引き取る,ひきとる,to take charge of;to take over;to retire to a private place,接管；接任,NO PICTURE,person_action_scene,action_state,person taking charge of
n1_01500,引き受ける,ひきうける,to undertake;to take up;to take over;to be responsible for;to guarantee;to contract (disease),承担；接受,NO PICTURE,person_action_scene,action_state,person undertaking
n1_01501,引き起こす,ひきおこす,to cause,引起,NO PICTURE,person_action_scene,action_state,person causing
n1_01503,引っ掻く,ひっかく,to scratch,抓,NO PICTURE,person_action_scene,action_state,person scratching
n1_01505,弛む,たるむ,to slacken;to loosen;to relax,松弛,NO PICTURE,person_action_scene,action_state,person slackenning
n1_01508,弱まる,よわまる,to abate;to weaken;to be emaciated;to be dejected;to be perplexed,减弱；消退,NO PICTURE,person_action_scene,action_state,person abating
n1_01509,弱める,よわめる,to weaken,使变弱,NO PICTURE,person_action_scene,action_state,person weakenning
n1_01510,弱る,よわる,to weaken;to be troubled;to be downcast;to be emaciated;to be dejected;to be perplexed;to impair,变弱,NO PICTURE,person_action_scene,action_state,person weakenning
n1_01513,強いる,しいる,to force;to compel;to coerce,强迫；逼迫,NO PICTURE,person_action_scene,action_state,person forcing
n1_01514,強まる,つよまる,to get strong;to gain strength,增强,NO PICTURE,person_action_scene,action_state,person getting strong
n1_01515,強める,つよめる,to strengthen;to emphasize,加强,NO PICTURE,person_action_scene,action_state,person strengthenning
n1_01521,強請る,ねだる,to tease;to coax;to solicit;to demand,恳求；纠缠,NO PICTURE,person_action_scene,action_state,person teasing
n1_01522,弾く,はじく,to flip;to snap,弹开,NO PICTURE,person_action_scene,action_state,person flipping
n1_01523,弾む,はずむ,to spring;to bound;to bounce;to be stimulated;to be encouraged;to get lively;to treat oneself to;to,弹跳；激发,NO PICTURE,person_action_scene,action_state,person springing
n1_01528,当てはまる,あてはまる,to apply (a rule),适用,NO PICTURE,person_action_scene,action_state,person applying
n1_01529,当てはめる,あてはめる,to apply;to adapt,应用,NO PICTURE,person_action_scene,action_state,person applying
n1_01538,役立つ,やくだつ,to be useful;to be helpful;to serve the purpose,有用,NO PICTURE,person_action_scene,action_state,person being useful
n1_01547,待ち望む,まちのぞむ,to look anxiously for;to wait eagerly for,期盼；等待,NO PICTURE,person_action_scene,action_state,person looking anxiously for
n1_01576,徹する,てっする,to sink in;to penetrate;to devote oneself;to believe in;to go through;to do intently and exclusively,深入；专心,NO PICTURE,person_action_scene,action_state,person sinking in
n1_01583,心掛ける,こころがける,to bear in mind;to aim to do,留意；尽力于,NO PICTURE,person_action_scene,action_state,person bearing in mind
n1_01588,志す,こころざす,to plan;to intend;to aspire to;to set aims (sights on),立志；志向,NO PICTURE,person_action_scene,action_state,person planning
n1_01599,怒る,いかる,to get angry;to be angry,生气；发怒,NO PICTURE,person_action_scene,action_state,person getting angry
n1_01600,怒鳴る,どなる,to shout;to yell,怒喊,NO PICTURE,person_action_scene,action_state,person shouting
n1_01605,急かす,せかす,to hurry;to urge on,催促；急忙,NO PICTURE,person_action_scene,action_state,person hurrying
n1_01607,怯える,おびえる,to become frightened;to have a nightmare,害怕；惊恐,NO PICTURE,person_action_scene,action_state,person becoming frightened
n1_01608,恋する,こいする,to fall in love with;to love,爱上；爱慕,NO PICTURE,person_action_scene,action_state,person falling in love with
n1_01612,恐れ入る,おそれいる,to be filled with awe;to feel small;to be amazed;to be surprised;to be disconcerted;to be sorry;to b,敬畏；感激,NO PICTURE,person_action_scene,action_state,person being filled with awe
n1_01614,恥じらう,はじらう,to feel shy;to be bashful;to blush,害羞；羞涩,NO PICTURE,person_action_scene,action_state,person feeling shy
n1_01615,恥じる,はじる,to feel ashamed,感到羞耻,NO PICTURE,person_action_scene,action_state,person feeling ashamed
n1_01618,恵む,めぐむ,to bless;to show mercy to,施恩；怜悯,NO PICTURE,person_action_scene,action_state,person blessing
n1_01620,悟る,さとる,to attain enlightenment;to perceive;to understand;to discern,觉悟；领悟,NO PICTURE,person_action_scene,action_state,person attaining enlightenment
n1_01622,悩ます,なやます,to afflict;to torment;to harass;to molest,折磨；骚扰,NO PICTURE,person_action_scene,action_state,person afflicting
n1_01641,惜しむ,おしむ,to be frugal;to value;to regret,珍惜；惋惜,NO PICTURE,person_action_scene,action_state,person being frugal
n1_01648,意気込む,いきごむ,to be enthusiastic about,充满热情,NO PICTURE,person_action_scene,action_state,person being enthusiastic about
n1_01663,慌てる,あわてる,to become confused (disconcerted disorganized),慌张；手忙脚乱,NO PICTURE,person_action_scene,action_state,person becoming confused
n1_01664,慎む,つつしむ,to be careful;to be chaste or discreet;to abstain or refrain,谨慎,NO PICTURE,person_action_scene,action_state,person being careful
n1_01665,慕う,したう,to yearn for;to miss;to adore;to love dearly,仰慕；思念,NO PICTURE,person_action_scene,action_state,person yearning for
n1_01666,慣らす,ならす,to accustom,驯养；习惯化,NO PICTURE,person_action_scene,action_state,person accustomming
n1_01676,懐く,なつく,to become emotionally attached,产生感情；亲近,NO PICTURE,person_action_scene,action_state,person becoming emotionally attached
n1_01677,懲りる,こりる,to learn by experience;to be disgusted with,受挫；厌倦,NO PICTURE,person_action_scene,action_state,person learning by experience
n1_01679,成り立つ,なりたつ,to conclude;to consist of;to be practical (logical feasible viable);to hold true,成立；可行,NO PICTURE,person_action_scene,action_state,person concluding
n1_01714,手掛ける,てがける,to handle;to manage;to work with;to rear;to look after;to have experience with,经营；从事,NO PICTURE,person_action_scene,action_state,person handling
n1_01727,打ち切る,うちきる,to stop;to abort;to discontinue;to close,中止、截止,NO PICTURE,person_action_scene,action_state,person stopping
n1_01729,打ち合わせる,うちあわせる,to knock together;to arrange,协商；安排,NO PICTURE,person_action_scene,action_state,person knocking together
n1_01731,打ち込む,うちこむ,to drive in (e.g. nail stake);to devote oneself to;to shoot into;to smash;to throw into;to cast int,打入、专心投入,NO PICTURE,person_action_scene,action_state,person driving in
n1_01732,打付ける,ぶつける,to knock;to run into;to nail on;to strike hard;to hit and attack,猛撞、钉上,NO PICTURE,person_action_scene,action_state,person knocking
n1_01743,抓る,つねる,to pinch,捏,NO PICTURE,person_action_scene,action_state,person pinching
n1_01744,投げ出す,なげだす,to throw down;to abandon;to sacrifice;to throw out,放弃；扔掉,NO PICTURE,person_action_scene,action_state,person throwwing down
n1_01749,折り返す,おりかえす,to turn up;to fold back,折返、折回,NO PICTURE,person_action_scene,action_state,person turning up
n1_01751,抜かす,ぬかす,to omit;to leave out,省略,NO PICTURE,person_action_scene,action_state,person omitting
n1_01752,抜け出す,ぬけだす,to slip out;to sneak away;to excel,溜出；偷偷离开,NO PICTURE,person_action_scene,action_state,person slipping out
n1_01753,押さえる,おさえる,to stop;to restrain;to seize;to repress;to suppress;to press down,压制；制止,NO PICTURE,person_action_scene,action_state,person stopping
n1_01754,押し寄せる,おしよせる,to push aside;to advance on,逼近；涌来,NO PICTURE,person_action_scene,action_state,person pushing aside
n1_01755,押し込む,おしこむ,to push into;to crowd into,挤入；塞入,NO PICTURE,person_action_scene,action_state,person pushing into
n1_01757,担う,になう,to carry on shoulder;to bear (burden);to shoulder (gun),承担；肩负,NO PICTURE,person_action_scene,action_state,person carrying on shoulder
n1_01759,拐う,さらう,to carry off;to run away with;to kidnap;to abduct,拐走；绑架,NO PICTURE,person_action_scene,action_state,person carrying off
n1_01762,拗れる,こじれる,to get complicated;to grow worse,恶化；变复杂,NO PICTURE,person_action_scene,action_state,person getting complicated
n1_01768,拵える,こしらえる,to make;to manufacture,制作；制造,NO PICTURE,person_action_scene,action_state,person making
n1_01771,持てる,もてる,to be well liked;to be popular,受欢迎；受喜爱,NO PICTURE,person_action_scene,action_state,person being well liked
n1_01772,持て成す,もてなす,to entertain;to make welcome,款待；招待,NO PICTURE,person_action_scene,action_state,person entertaining
n1_01776,指差す,ゆびさす,to point at,指向；指着,NO PICTURE,person_action_scene,action_state,person pointing at
n1_01780,挑む,いどむ,to challenge;to contend for;to make love to,挑战；追求,NO PICTURE,person_action_scene,action_state,person challenging
n1_01786,捕らえる,とらえる,to seize;to grasp;to capture;to arrest,抓住；捕获,NO PICTURE,person_action_scene,action_state,person seizing
n1_01791,捗る,はかどる,to make progress;to move right ahead (with the work);to advance,进展顺利,NO PICTURE,person_action_scene,action_state,person making progress
n1_01794,捧げる,ささげる,to lift up;to give;to offer;to consecrate;to devote;to sacrifice;to dedicate,捧,NO PICTURE,person_action_scene,action_state,person lifting up
n1_01795,据える,すえる,to set (table);to lay (foundation);to place (gun);to apply (moxa),摆放；放置,NO PICTURE,person_action_scene,action_state,person setting
n1_01796,据え付ける,すえつける,to install;to equip;to mount,安装；装备,NO PICTURE,person_action_scene,action_state,person installing
n1_01798,捻じれる,ねじれる,to twist;to wrench;to screw,扭曲；拧,NO PICTURE,person_action_scene,action_state,person twisting
n1_01800,授ける,さずける,to grant;to award;to teach,授予,NO PICTURE,person_action_scene,action_state,person granting
n1_01812,接ぐ,つぐ,to join;to piece together;to set (bones);to graft (trees),接合,NO PICTURE,person_action_scene,action_state,person joining
n1_01815,控える,ひかえる,to draw in;to hold back;to make notes;to be temperate in,克制；收敛,NO PICTURE,person_action_scene,action_state,person drawwing in
n1_01822,掬う,すくう,to scoop;to ladle out,捧起,NO PICTURE,person_action_scene,action_state,person scooping
n1_01823,掲げる,かかげる,to publish;to print;to carry (an article);to put up;to hang out;to hoist;to fly (a sail);to float (a,发布;悬挂,NO PICTURE,person_action_scene,action_state,person publishing
n1_01825,掻き回す,かきまわす,to stir up;to churn;to ransack;to disturb,搅动;翻找,NO PICTURE,person_action_scene,action_state,person stirring up
n1_01827,揉める,もめる,to disagree;to dispute,争吵,NO PICTURE,person_action_scene,action_state,person disagreing
n1_01833,揶揄う,からかう,to ridicule;to tease;to banter with;to make fun of,嘲弄；戏谑,NO PICTURE,person_action_scene,action_state,person ridiculing
n1_01834,揺さぶる,ゆさぶる,to shake;to jolt;to rock;to swing,摇动；晃动,NO PICTURE,person_action_scene,action_state,person shaking
n1_01835,揺らぐ,ゆらぐ,to swing;to sway;to shake;to tremble,摇摆；震动,NO PICTURE,person_action_scene,action_state,person swinging
n1_01838,携わる,たずさわる,to participate;to take part,参与,NO PICTURE,person_action_scene,action_state,person participating
n1_01840,摘む,つまむ,to pinch;to hold;to pick up,捏；摘取,NO PICTURE,person_action_scene,action_state,person pinching
n1_01841,操る,あやつる,to manipulate;to operate;to pull strings,操纵；操作,NO PICTURE,person_action_scene,action_state,person manipulating
n1_01843,擦る,かする,to touch lightly;to take a percentage (from),揩拭;榨取,NO PICTURE,person_action_scene,action_state,person touching lightly
n1_01844,擦れる,すれる,to rub;to chafe;to wear;to become sophisticated,擦过；磨砺,NO PICTURE,person_action_scene,action_state,person rubbing
n1_01848,改まる,あらたまる,to be renewed,改变,NO PICTURE,person_action_scene,action_state,person being renewed
n1_01856,放り出す,ほうりだす,to throw out;to fire;to expel;to give up;to abandon;to neglect,扔出,NO PICTURE,person_action_scene,action_state,person throwwing out
n1_01857,放り込む,ほうりこむ,to throw into,扔进,NO PICTURE,person_action_scene,action_state,person throwwing into
n1_01880,散蒔く,ばらまく,to disseminate;to scatter;to give money freely,撒播;散发,NO PICTURE,person_action_scene,action_state,person disseminating
n1_01883,整える,ととのえる,to put in order;to get ready;to arrange;to adjust,整理;安排,NO PICTURE,person_action_scene,action_state,person putting in order
n1_01884,整列,せいれつ,stand in a row;form a line,排队；列队,NO PICTURE,person_action_scene,action_state,person standing in a row
n1_01907,施す,ほどこす,to donate;to give;to conduct;to apply;to perform,施舍;施行,NO PICTURE,person_action_scene,action_state,person donating
n1_01925,早める,はやめる,to hasten;to quicken;to expedite;to precipitate;to accelerate,加快；加速,NO PICTURE,person_action_scene,action_state,person hastenning
n1_01930,明かす,あかす,to pass;spend;to reveal;to divulge,揭露；透露,NO PICTURE,person_action_scene,action_state,person passing
n1_01939,映える,はえる,to shine;to look attractive;to look pretty,显得漂亮,NO PICTURE,person_action_scene,action_state,person shining
n1_01963,曲がる,まがる,to turn;to bend,弯曲;拐弯,NO PICTURE,person_action_scene,action_state,person turning
n1_01965,書き取る,かきとる,to write down;to take dictation;to take notes,抄写;记录,NO PICTURE,person_action_scene,action_state,person writing down
n1_01973,有する,ゆうする,to own;to be endowed with,拥有；具备,NO PICTURE,person_action_scene,action_state,person owning
n1_02009,朽ちる,くちる,to rot,腐烂,NO PICTURE,person_action_scene,action_state,person rotting
n1_02021,果たす,はたす,to accomplish;to fulfill;to carry out;to achieve,完成、实现,NO PICTURE,person_action_scene,action_state,person accomplishing
n1_02026,染まる,そまる,to dye,染上；感染,NO PICTURE,person_action_scene,action_state,person dying
n1_02027,染みる,しみる,to pierce;to permeate,渗入、刺痛,NO PICTURE,person_action_scene,action_state,person piercing
n1_02028,染める,そめる,to dye;to colour,染色；着色,NO PICTURE,person_action_scene,action_state,person dying
n1_02032,栄える,さかえる,to prosper;to flourish,繁荣,NO PICTURE,person_action_scene,action_state,person prosperring
n1_02044,案じる,あんじる,to be anxious;to ponder,担忧；考虑,NO PICTURE,person_action_scene,action_state,person being anxious
n1_02053,植わる,うわる,to be planted,种植,NO PICTURE,person_action_scene,action_state,person being planted
n1_02063,楽しむ,たのしむ,to enjoy oneself,享受,NO PICTURE,person_action_scene,action_state,person enjoying oneself
n1_02070,構える,かまえる,to set up,建立；经营,NO PICTURE,person_action_scene,action_state,person setting up
n1_02091,欠く,かく,to lack;to break;to crack;to chip,缺少；破裂,NO PICTURE,person_action_scene,action_state,person lacking
n1_02097,欺く,あざむく,to deceive,欺骗,NO PICTURE,person_action_scene,action_state,person deceiving
n1_02100,止まる,とどまる,to be limited to,停留；停止,NO PICTURE,person_action_scene,action_state,person being limited to
n1_02102,止める,とどめる,to stop;to cease;to put an end to,停止、终止,NO PICTURE,person_action_scene,action_state,person stopping
n1_02117,歩む,あゆむ,to walk;to go on foot,步行、前进,NO PICTURE,person_action_scene,action_state,person walking
n1_02118,歪む,いがむ,to warp;to swerve;to deflect;to be crooked;to be distorted;to be bent;to incline;to slant;to be perv,歪,NO PICTURE,person_action_scene,action_state,person warping
n1_02129,殴る,なぐる,to strike;to hit,殴打,NO PICTURE,person_action_scene,action_state,person striking
n1_02139,毟る,むしる,to pluck;to pick;to tear,撕扯；拔,NO PICTURE,person_action_scene,action_state,person plucking
n1_02151,気触れる,かぶれる,to react to;to be influenced by;to go overboard for,反应,NO PICTURE,person_action_scene,action_state,person reacting to
n1_02163,汚す,けがす,to disgrace;to dishonour,玷污,NO PICTURE,person_action_scene,action_state,person disgracing
n1_02166,汚れる,けがれる,to get dirty;to become dirty,变脏,NO PICTURE,person_action_scene,action_state,person getting dirty
n1_02168,決まる,きまる,to be decided;to be settled;to look good in (clothes),决定,NO PICTURE,person_action_scene,action_state,person being decided
n1_02176,沈める,しずめる,to sink;to submerge,沉没,NO PICTURE,person_action_scene,action_state,person sinking
n1_02186,治まる,おさまる,to be at peace;to clamp down;to lessen (storm terror anger),平息,NO PICTURE,person_action_scene,action_state,person being at peace
n1_02191,沿う,そう,to run along;to follow,沿着；跟随,NO PICTURE,person_action_scene,action_state,person running along
n1_02202,洒落る,しゃれる,to joke;to play on words;to dress stylishly,开玩笑,NO PICTURE,person_action_scene,action_state,person joking
n1_02205,活ける,いける,to arrange (flowers),插花,NO PICTURE,person_action_scene,action_state,person arranging
n1_02217,浮かぶ,うかぶ,to float;to rise to surface;to come to mind,浮现;浮起,NO PICTURE,person_action_scene,action_state,person floating
n1_02226,浸す,ひたす,to soak;to dip;to drench,浸泡,NO PICTURE,person_action_scene,action_state,person soaking
n1_02231,涸れる,かれる,to dry up;to run out,干涸,NO PICTURE,person_action_scene,action_state,person drying up
n1_02232,深める,ふかめる,to deepen;to heighten;to intensify,加深,NO PICTURE,person_action_scene,action_state,person deepenning
n1_02233,混む,こむ,to be crowded,拥挤,NO PICTURE,person_action_scene,action_state,person being crowded
n1_02236,添う,そう,to accompany;to become married;to comply with,伴随；结婚；符合,NO PICTURE,person_action_scene,action_state,person accompanying
n1_02237,添える,そえる,to add to;to attach;to append;to accompany;to garnish;to imitate;to annex,添上;附上,NO PICTURE,person_action_scene,action_state,person adding to
n1_02243,済ます,すます,to finish;to get it over with;to settle;to conclude;to pay back,完成；了结；支付,NO PICTURE,person_action_scene,action_state,person finishing
n1_02252,湿気る,しける,to be damp;to be moist,潮湿,NO PICTURE,person_action_scene,action_state,person being damp
n1_02253,満たす,みたす,to satisfy;to ingratiate;to fill;to fulfill,满足；填满；实现,NO PICTURE,person_action_scene,action_state,person satisfying
n1_02257,準じる,じゅんじる,to follow;to conform;to apply to,遵循；适用,NO PICTURE,person_action_scene,action_state,person followwing
n1_02258,準ずる,じゅんずる,to apply correspondingly;to correspond to;to be proportionate to;to conform to,相应地适用；符合,NO PICTURE,person_action_scene,action_state,person applying correspondingly
n1_02262,溢れる,あふれる,to flood;to overflow;to brim over,溢出;泛滥,NO PICTURE,person_action_scene,action_state,person flooding
n1_02264,滅びる,ほろびる,to be ruined;to go under;to perish;to be destroyed,毁灭;衰落,NO PICTURE,person_action_scene,action_state,person being ruined
n1_02265,滅ぼす,ほろぼす,to destroy;to overthrow;to wreck;to ruin,摧毁；推翻；破坏,NO PICTURE,person_action_scene,action_state,person destroying
n1_02270,滞る,とどこおる,to stagnate;to be delayed,停滞；拖延,NO PICTURE,person_action_scene,action_state,person stagnating
n1_02272,滲む,にじむ,to run;to blur;to spread;to blot;to ooze,渗透,NO PICTURE,person_action_scene,action_state,person running
n1_02275,漂う,ただよう,to drift about;to float;to hang in air,漂浮,NO PICTURE,person_action_scene,action_state,person drifting about
n1_02276,漏らす,もらす,to let leak;to reveal,泄露；透露,NO PICTURE,person_action_scene,action_state,person letting leak
n1_02277,漏る,もる,to leak;to run out,漏出,NO PICTURE,person_action_scene,action_state,person leaking
n1_02278,漏れる,もれる,to leak out;to escape;to come through;to shine through;to filter out;to be omitted,泄露；逃出,NO PICTURE,person_action_scene,action_state,person leaking out
n1_02279,演じる,えんじる,to perform (a play);to play (a part);to act (a part);to commit (a blunder),扮演；演出,NO PICTURE,person_action_scene,action_state,person performing
n1_02280,演ずる,えんずる,to perform;to play,扮演；演出,NO PICTURE,person_action_scene,action_state,person performing
n1_02283,漕ぐ,こぐ,to row;to scull;to pedal,划水；划桨,NO PICTURE,person_action_scene,action_state,person rowwing
n1_02286,潜る,くぐる,1. to drive;to pass through; 2. to evade;to hide; 3. to dive (into or under water);to go undergro,潜入；潜水,NO PICTURE,person_action_scene,action_state,person 1.ing to drive
n1_02289,潤う,うるおう,to be moist;to be damp;to get wet;to profit by;to be watered;to receive benefits;to favor;to charm;t,滋润,NO PICTURE,person_action_scene,action_state,person being moist
n1_02291,澄ます,すます,to clear;to make clear;to be unruffled;to look unconcerned;to look demure;look prim;put on airs,澄清,NO PICTURE,person_action_scene,action_state,person clearing
n1_02295,濯ぐ,すすぐ,to rinse;to wash out,冲洗,NO PICTURE,person_action_scene,action_state,person rinsing
n1_02304,炒める,いためる,to stir-fry,炒；快炒,NO PICTURE,person_action_scene,action_state,person stir-frying
