id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n2_04342,N2,心得る,こころえる,NO PICTURE,"to be informed,to have thorough knowledge",彻底了解,FALSE,,Ichidan verb | transitive verb,to know | to understand | to be aware of | to regard as | to take for,scene_image,72,person_action_scene,action_state,person being informed,心得る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04351,N2,思いっ切り,おもいっきり,NO PICTURE,to one's heart's content | as much as one wants | as hard as one can,尽全力,FALSE,,adverb (fukushi),to one's heart's content | as much as one wants | as hard as one can | with all one's strength | to the best of one's ability,scene_image,72,person_action_scene,action_state,person one'sing heart's content,思いっ切り,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04354,N2,思い込む,おもいこむ,NO PICTURE,"to be under impression that,to be convinced that",确信,FALSE,,Godan verb with 'mu' ending | intransitive verb,to be convinced (that) | to be under the impression (that) | to feel sure (that) | to assume (that) | to make up one's mind,scene_image,72,person_action_scene,action_state,person being under impression that,思い込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04355,N2,怠る,おこたる,NO PICTURE,"to neglect,to be off guard,to be feeling better",疏忽,FALSE,,Godan verb with 'ru' ending | transitive verb,to neglect | to be negligent in | to be neglectful of | to fail to do | to leave undone,scene_image,72,person_action_scene,action_state,person neglecting,怠る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04363,N2,恨む,うらむ,NO PICTURE,"to curse,to feel bitter",怀恨,FALSE,,Godan verb with 'mu' ending | transitive verb,to bear a grudge against | to resent | to blame | to curse | to feel bitter towards,scene_image,72,person_action_scene,action_state,person cursing,恨む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04365,N2,恵まれる,めぐまれる,NO PICTURE,"to be blessed with,to be rich in",富有,FALSE,,Ichidan verb | intransitive verb,to be blessed with | to be rich in | to abound in,scene_image,72,person_action_scene,action_state,person being blessed with,恵まれる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04367,N2,悔やむ,くやむ,NO PICTURE,to mourn,悔恨,FALSE,,Godan verb with 'mu' ending | transitive verb,to mourn | to lament | to be sorry | to regret | to repent,scene_image,72,person_action_scene,action_state,person mourning,悔やむ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04372,N2,感ずる,かんずる,NO PICTURE,"to feel,to sense",感到,FALSE,,Ichidan verb - zuru verb (alternative form of -jiru verbs) | transitive verb | intransitive verb,to feel | to sense | to experience | to be moved (by) | to be touched (by),scene_image,72,person_action_scene,action_state,person feeling,感ずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04375,N2,慰める,なぐさめる,NO PICTURE,"to comfort,to console",安慰,FALSE,,Ichidan verb | transitive verb,to comfort | to console | to amuse,scene_image,72,person_action_scene,action_state,person comforting,慰める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04377,N2,慶ぶ,よろこぶ,NO PICTURE,to be delighted | to be glad | to be pleased,感到高兴,FALSE,,Godan verb with 'bu' ending | transitive verb | intransitive verb,to be delighted | to be glad | to be pleased | to rejoice | to congratulate,scene_image,72,person_action_scene,action_state,person being delighted,慶ぶ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04379,N2,憎む,にくむ,NO PICTURE,"to hate,to detest",讨厌,FALSE,,Godan verb with 'mu' ending | transitive verb,to hate | to detest,scene_image,72,person_action_scene,action_state,person hating,憎む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04381,N2,憧れる,あこがれる,NO PICTURE,"to long for,to yearn after,to admire",向往,FALSE,,Ichidan verb | intransitive verb,to long for | to yearn for | to hanker after | to be attracted by | to be drawn to,scene_image,72,person_action_scene,action_state,person longing for,憧れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04387,N2,扇ぐ,あおぐ,NO PICTURE,"to fan,to flap",煽动,FALSE,,Godan verb with 'gu' ending | transitive verb,to fan | to incite | to instigate,scene_image,72,person_action_scene,action_state,person fanning,扇ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04398,N2,打ち消す,うちけす,NO PICTURE,"to deny,to negate,to contradict",否认,FALSE,,Godan verb with 'su' ending | transitive verb,to deny | to contradict | to negate (esp. a sound) | to drown out,scene_image,72,person_action_scene,action_state,person denying,打ち消す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04400,N2,払い戻す,はらいもどす,NO PICTURE,"to repay,to pay back",偿还,FALSE,,Godan verb with 'su' ending | transitive verb,to repay | to pay back | to refund | to reimburse,scene_image,72,person_action_scene,action_state,person repaying,払い戻す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04401,N2,払い込む,はらいこむ,NO PICTURE,"to deposit,to pay in",支付,FALSE,,Godan verb with 'mu' ending | transitive verb,to deposit | to pay in,scene_image,72,person_action_scene,action_state,person depositting,払い込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04405,N2,押える,おさえる,NO PICTURE,"to stop,to restrain,to seize,to repress,to suppress,to press down",按住、抑制,FALSE,from existing zh_meanings.py,Ichidan verb | transitive verb,to pin down | to hold down | to press down | to hold in place | to hold steady,scene_image,72,person_action_scene,action_state,person stopping,押える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: hold down / restrain
n2_04417,N2,挟まる,はさまる,NO PICTURE,"to get between,to be caught in",被夹住,FALSE,,Godan verb with 'ru' ending | intransitive verb,to get between | to be caught in,scene_image,72,person_action_scene,action_state,person getting between,挟まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04420,N2,振舞う,ふるまう,NO PICTURE,"to behave,to conduct oneself,to entertain (vt)",举止;招待,TRUE,to treat (someone) to (food or drink) may be less common for learners,Godan verb with 'u' ending | intransitive verb | transitive verb,to behave | to conduct oneself | to act | to treat (someone) to (food or drink) | to entertain (e.g. to lunch),scene_image,72,person_action_scene,action_state,person behaving,振舞う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04422,N2,捕える,とらえる,NO PICTURE,"to seize,to grasp,to capture,to arrest",抓住、捕捉,FALSE,from existing zh_meanings.py,Ichidan verb | transitive verb,to catch | to capture | to seize | to arrest | to grab,scene_image,72,person_action_scene,action_state,person seizing,捕える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04424,N2,捜す,さがす,NO PICTURE,"to search,to seek,to look for",寻找、搜寻,FALSE,from existing zh_meanings.py,Godan verb with 'su' ending | transitive verb,"to search for | to look for | to hunt for | to seek | to search (a house, pocket, etc.)",scene_image,72,person_action_scene,action_state,person searching,捜す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: search for
n2_04425,N2,捩る,ねじる,NO PICTURE,to twist,扭转,TRUE,screw/wrench/sprain senses may require additional context,Godan verb with 'ru' ending | transitive verb,to twist | to screw | to wrench | to sprain,scene_image,72,person_action_scene,action_state,person twisting,捩る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04427,N2,掃く,はく,NO PICTURE,"to sweep,to brush,to gather up",扫除,TRUE,gather silkworms sense is less common,Godan verb with 'ku' ending | transitive verb,to sweep | to brush | to clean | to gather silkworms,scene_image,72,person_action_scene,action_state,person sweeping,掃く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04429,N2,掘る,ほる,NO PICTURE,"to dig,to excavate",挖掘,TRUE,hollow/delve senses may require clarification,Godan verb with 'ru' ending | transitive verb,"to dig | to excavate | to hollow | to delve into | to dig up (vegetables, treasure, etc.)",scene_image,72,person_action_scene,action_state,person digging,掘る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04433,N2,探る,さぐる,NO PICTURE,"to search,to look for,to sound out",探寻、试探,FALSE,from existing zh_meanings.py,Godan verb with 'ru' ending | transitive verb,to feel around for | to fumble for | to grope for | to search for | to look for,scene_image,72,person_action_scene,action_state,person searching,探る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: probe / explore
n2_04438,N2,掻く,かく,NO PICTURE,"to scratch,to perspire",抓挠;出汗,TRUE,shovel/paddle senses are less common,Godan verb with 'ku' ending | transitive verb,to scratch | to perspire | to shovel | to paddle,scene_image,72,person_action_scene,action_state,person scratching,掻く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04439,N2,揃う,そろう,NO PICTURE,"to become complete,to be equal,to be all present,to gather",齐全、聚齐,FALSE,from existing zh_meanings.py,Godan verb with 'u' ending | intransitive verb,to be complete | to be all present | to make a full set | to be satisfied (of conditions) | to be equal,scene_image,72,person_action_scene,action_state,person becoming complete,揃う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: become complete / gather
n2_04441,N2,揉む,もむ,NO PICTURE,"to rub,to crumple (up),to wrinkle",揉;按摩,TRUE,argue/heated discussion senses are less common,Godan verb with 'mu' ending | transitive verb,to rub | to crumple | to massage | to argue | to have a heated discussion,scene_image,72,person_action_scene,action_state,person rubbing,揉む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04442,N2,揚げる,あげる,NO PICTURE,"to lift,to fry",油炸,TRUE,launch/hoist senses may require additional context,Ichidan verb | transitive verb,"to deep-fry | to make deep-fried food | to launch (fireworks, etc.) | to hoist (e.g. a flag) | to (let) fly (e.g. a kite)",scene_image,72,person_action_scene,action_state,person lifting,揚げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04446,N2,撒く,まく,NO PICTURE,"to scatter,to sprinkle,to sow",撒,TRUE,sow/distribute senses may require clarification,Godan verb with 'ku' ending | transitive verb,"to scatter | to sprinkle | to strew | to distribute (flyers, etc.) | to give out",scene_image,72,person_action_scene,action_state,person scatterring,撒く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04447,N2,撫でる,なでる,NO PICTURE,"to brush gently,to stroke",抚摸,TRUE,pat/rub senses are less common,Ichidan verb | transitive verb,to stroke | to caress | to brush gently | to pat | to rub,scene_image,72,person_action_scene,action_state,person brushing gently,撫でる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04451,N2,改める,あらためる,NO PICTURE,"to change,to alter,to reform,to revise",改变,FALSE,from existing zh_meanings.py,Ichidan verb | transitive verb,to change | to alter | to revise | to replace | to reform,scene_image,72,person_action_scene,action_state,person changing,改める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04456,N2,放る,ほうる,NO PICTURE,to let go,抛;放任,TRUE,toss/neglect senses may require additional context,Godan verb with 'ru' ending | transitive verb,to throw | to fling | to hurl | to toss | to neglect,scene_image,72,person_action_scene,action_state,person letting go,放る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04459,N2,教わる,おそわる,NO PICTURE,to be taught,被教导,FALSE,,Godan verb with 'ru' ending | transitive verb,to be taught | to learn | to take lessons in,scene_image,72,person_action_scene,action_state,person being taught,教わる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04461,N2,散らかす,ちらかす,NO PICTURE,"to scatter around,to leave untidy",弄乱,FALSE,,Godan verb with 'su' ending | transitive verb,to scatter around | to leave untidy | to make a mess,scene_image,72,person_action_scene,action_state,person scatterring around,散らかす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04462,N2,散らかる,ちらかる,NO PICTURE,"to be in disorder,to lie scattered around",散乱,FALSE,,Godan verb with 'ru' ending | intransitive verb,to be in disorder | to lie scattered around,scene_image,72,person_action_scene,action_state,person being in disorder,散らかる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04463,N2,散らす,ちらす,NO PICTURE,"to scatter,to disperse,to distribute",散开,FALSE,,Godan verb with 'su' ending | transitive verb,to scatter | to cause a shower of | to disperse | to distribute | to spread,scene_image,72,person_action_scene,action_state,person scatterring,散らす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04467,N2,整う,ととのう,NO PICTURE,"to be prepared,to be in order,to be put in order,to be arranged",准备,TRUE,可能需区分'准备'与'整齐'的语境差异,Godan verb with 'u' ending | intransitive verb,to be ready | to be prepared | to be arranged | to be in order | to be put in order,scene_image,72,person_action_scene,action_state,person being prepared,整う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04470,N2,敷く,しく,NO PICTURE,"to spread out,to lay out",铺开,FALSE,,Godan verb with 'ku' ending | transitive verb,to spread out (e.g. a futon) | to lay out | to lay down (e.g. a cushion) | to impose widely (e.g. martial law) | to promulgate,scene_image,72,person_action_scene,action_state,person spreading out,敷く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04479,N2,斬る,きる,NO PICTURE,"(v5r) to behead,to murder",斩杀,FALSE,,Godan verb with 'ru' ending | transitive verb,"to kill (a human) using a blade (sword, machete, knife, etc.) | to slice (off) | to lop (off) | to cut (off)",scene_image,72,person_action_scene,action_state,person beheading,斬る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04502,N2,映す,うつす,NO PICTURE,"to project,to reflect,to cast (shadow)",反射,TRUE,需确认'投射'与'反射'的语境差异,Godan verb with 'su' ending | transitive verb,to project | to reflect | to cast (shadow),scene_image,72,person_action_scene,action_state,person projecting,映す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04508,N2,暖まる,あたたまる,NO PICTURE,"to warm up,to get warm",变暖,FALSE,,Godan verb with 'ru' ending | intransitive verb,to warm oneself | to sun oneself | to warm up | to get warm,scene_image,72,person_action_scene,action_state,person warming up,暖まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04509,N2,暖める,あたためる,NO PICTURE,"to warm,to heat",加热,FALSE,,Ichidan verb | transitive verb,"to warm (up) | to heat (up) | to sit on (an idea, plan, etc.) | to keep to oneself | to nurse",scene_image,72,person_action_scene,action_state,person warming,暖める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04510,N2,暴れる,あばれる,NO PICTURE,"to act violently,to rage,to struggle,to be riotous",暴动,TRUE,,Ichidan verb | intransitive verb,to act violently | to rage | to struggle | to be riotous,scene_image,72,person_action_scene,action_state,person acting violently,暴れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04542,N2,枯れる,かれる,NO PICTURE,"to wither,to die (plant),to be blasted (plant)",枯萎,FALSE,,Ichidan verb | intransitive verb,"to wither (of a plant) | to be blasted | to die | to mature (of one's personality, abilities, etc.)",scene_image,72,person_action_scene,action_state,person witherring,枯れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04565,N2,次ぐ,つぐ,NO PICTURE,"to rank next to,to come after",跟随,FALSE,,Godan verb with 'gu' ending | intransitive verb,to follow | to come after | to come next (to) | to rank next (to) | to rank second (to),scene_image,72,person_action_scene,action_state,person ranking next to,次ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04578,N2,殖える,ふえる,NO PICTURE,"to increase,to multiply",增加,FALSE,from existing zh_meanings.py,Ichidan verb | intransitive verb,to increase | to multiply,scene_image,72,person_action_scene,action_state,person increasing,殖える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04579,N2,殖やす,ふやす,NO PICTURE,"to increase,to add to,to augment",增加,FALSE,from existing zh_meanings.py,Godan verb with 'su' ending | transitive verb,to increase | to add to | to augment,scene_image,72,person_action_scene,action_state,person increasing,殖やす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04605,N2,汲む,くむ,NO PICTURE,"(1) to draw (water),to dip,to scoop,to pump",汲水,FALSE,,Godan verb with 'mu' ending | transitive verb,to draw (water) | to ladle | to dip up | to scoop up | to pump,scene_image,72,person_action_scene,action_state,person drawwing,汲む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04608,N2,治める,おさめる,NO PICTURE,"(1) to govern,to manage,(2) to subdue",治理,FALSE,,Ichidan verb | transitive verb,to rule | to govern | to reign over | to administer | to manage (e.g. a household),scene_image,72,person_action_scene,action_state,person governing,治める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04611,N2,注す,さす,NO PICTURE,"to pour (drink),to serve (drinks)",注,FALSE,,Godan verb with 'su' ending | transitive verb,"to pour | to add (liquid) | to serve (drinks) | to put on (lipstick, etc.) | to apply",scene_image,72,person_action_scene,action_state,person pouring,注す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04621,N2,流行る,はやる,NO PICTURE,"to flourish,to thrive,to be popular,to come into fashion",流行,FALSE,,Godan verb with 'ru' ending | intransitive verb,to be popular | to come into fashion | to be prevalent | to spread widely (e.g. disease) | to be endemic,scene_image,72,person_action_scene,action_state,person flourishing,流行る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04622,N2,浮かべる,うかべる,NO PICTURE,"to float,to express,to look (sad, glad)",浮出,TRUE,,Ichidan verb | transitive verb,"to float | to set afloat | to launch | to show on one's face (smile, sadness, etc.) | to recall",scene_image,72,person_action_scene,action_state,person floating,浮かべる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04623,N2,浮く,うく,NO PICTURE,"to float,to become merry,to become loose",浮,FALSE,,Godan verb with 'ku' ending | intransitive verb,to float | to become merry | to be cheerful | to become loose | to become unsteady,scene_image,72,person_action_scene,action_state,person floating,浮く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04624,N2,浮ぶ,うかぶ,NO PICTURE,"to float,to rise to surface,to come to mind",浮,FALSE,,Godan verb with 'bu' ending | intransitive verb,to float | to be suspended | to rise to the surface | to appear | to emerge,scene_image,72,person_action_scene,action_state,person floating,浮ぶ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04628,N2,浸ける,つける,NO PICTURE,"to dip in,to soak",浸泡,FALSE,,Ichidan verb | transitive verb,to soak (in) | to steep | to dip | to dunk | to pickle,scene_image,72,person_action_scene,action_state,person dipping in,浸ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04637,N2,深まる,ふかまる,NO PICTURE,"to deepen,to heighten,to intensify",加深,FALSE,,Godan verb with 'ru' ending | intransitive verb,to deepen | to heighten | to intensify,scene_image,72,person_action_scene,action_state,person deepenning,深まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04639,N2,混ざる,まざる,NO PICTURE,"to be mixed,to be blended with,to associate with,to mingle with,to join",混合,FALSE,,Godan verb with 'ru' ending | intransitive verb,to be mixed | to be blended with | to associate with | to mingle with | to join,scene_image,72,person_action_scene,action_state,person being mixed,混ざる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04640,N2,混じる,まじる,NO PICTURE,"to be mixed,to be blended with,to associate with",混合,FALSE,,Godan verb with 'ru' ending | intransitive verb,to be mixed | to be blended with | to be combined | to associate with | to mingle with,scene_image,72,person_action_scene,action_state,person being mixed,混じる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04644,N2,清む,すむ,NO PICTURE,"to become clear (water, air, etc.) | to become transparent | to resonate clearly (e.g. voice)",清澈,FALSE,,Godan verb with 'mu' ending | intransitive verb,"to become clear (water, air, etc.) | to become transparent | to resonate clearly (e.g. voice) | to become serene | to become tranquil",scene_image,72,person_action_scene,action_state,person becoming clear (water,清む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04646,N2,清書,せいしょ,NO PICTURE,clean copy,清书,FALSE,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | transitive verb,fair copy | clean copy,scene_image,72,person_action_scene,action_state,person cleaning copy,清書,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04647,N2,渇く,かわく,NO PICTURE,to be thirsty,口渴,FALSE,,Godan verb with 'ku' ending | intransitive verb,to be thirsty | to feel thirsty | to thirst for | to crave,scene_image,72,person_action_scene,action_state,person being thirsty,渇く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04651,N2,測る,はかる,NO PICTURE,"to measure,to weigh,to survey",测量、称重、调查,FALSE,from existing zh_meanings.py,Godan verb with 'ru' ending | transitive verb,"to measure | to weigh | to survey | to time (sound, gauge, estimate) | to conjecture",scene_image,72,person_action_scene,action_state,person measuring,測る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04657,N2,湿る,しめる,NO PICTURE,"to be wet,to become wet,to be damp",潮湿,FALSE,,Godan verb with 'ru' ending | intransitive verb,to become damp | to become moist | to become wet | to lack energy | to be in a slump,scene_image,72,person_action_scene,action_state,person being wet,湿る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04662,N2,溜まる,たまる,NO PICTURE,"to collect,to gather,to save",积攒、堆积,FALSE,from existing zh_meanings.py,Godan verb with 'ru' ending | intransitive verb,to collect | to gather | to save | to accumulate | to pile up,scene_image,72,person_action_scene,action_state,person collecting,溜まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: accumulate
n2_04663,N2,溜める,ためる,NO PICTURE,"to amass,to accumulate",积攒,FALSE,,Ichidan verb | transitive verb,to amass | to accumulate | to store | to leave unpaid,scene_image,72,person_action_scene,action_state,person amassing,溜める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04665,N2,溶かす,とかす,NO PICTURE,"to melt,to dissolve",融化,FALSE,,Godan verb with 'su' ending | transitive verb,to melt | to liquefy | to thaw | to dissolve (in a liquid) | to bring into solution,scene_image,72,person_action_scene,action_state,person melting,溶かす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04666,N2,溶く,とく,NO PICTURE,to dissolve (paint),溶解,TRUE,可能需区分'溶く'与'溶ける'的细微差异,Godan verb with 'ku' ending | transitive verb,"to mix (e.g. water with flour) | to dissolve (salt in water, paint, etc.) | to mix in | to scramble (eggs) | to stir",scene_image,72,person_action_scene,action_state,person dissolving,溶く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04667,N2,溶ける,とける,NO PICTURE,"to melt,to thaw,to fuse,to dissolve",融化,FALSE,,Ichidan verb | intransitive verb,to melt | to liquefy | to soften (e.g. through heat) | to thaw | to dissolve (in a liquid),scene_image,72,person_action_scene,action_state,person melting,溶ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04668,N2,溶け込む,とけこむ,NO PICTURE,to melt into,融入,TRUE,可能需补充'混合'或'融入环境'的含义,Godan verb with 'mu' ending | intransitive verb,to melt into | to dissolve into | to merge into | to blend into (surroundings) | to fit in,scene_image,72,person_action_scene,action_state,person melting into,溶け込む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04678,N2,潰す,つぶす,NO PICTURE,"to smash,to waste",粉碎,FALSE,,Godan verb with 'su' ending | transitive verb,to smash | to crush | to flatten | to shut down | to put out of business,scene_image,72,person_action_scene,action_state,person smashing,潰す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04680,N2,澄む,すむ,NO PICTURE,"to clear (e.g. weather),to become transparent",清澈,TRUE,可能需区分'澄む'与'澄める'的主动/被动差异,Godan verb with 'mu' ending | intransitive verb,"to become clear (water, air, etc.) | to become transparent | to resonate clearly (e.g. voice) | to become serene | to become tranquil",scene_image,72,person_action_scene,action_state,person clearing,澄む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04682,N2,濁る,にごる,NO PICTURE,"to become muddy,to get impure",浑浊,FALSE,,Godan verb with 'ru' ending | intransitive verb,"to become muddy | to become cloudy | to become turbid | to become impure (of a liquid or gas) | to become dull (of a sound, color, etc.)",scene_image,72,person_action_scene,action_state,person becoming muddy,濁る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04684,N2,濡らす,ぬらす,NO PICTURE,"to wet,to soak,to dip",湿润,TRUE,可能需区分'濡らす'与'濡れる'的主动/被动差异,Godan verb with 'su' ending | transitive verb,to wet | to moisten | to dampen | to soak | to dip,scene_image,72,person_action_scene,action_state,person wetting,濡らす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04695,N2,炒る,いる,NO PICTURE,to roast | to parch | to toast,烘烤,TRUE,可能需区分'炒る'与'煎る'的烹饪方式差异,Godan verb with 'ru' ending | transitive verb,to roast | to parch | to toast | to boil down,scene_image,72,person_action_scene,action_state,person roasting,炒る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04701,N2,為す,なす,NO PICTURE,"to accomplish,to do",做,FALSE,from existing zh_meanings.py,Godan verb with 'su' ending | transitive verb,to do | to commit | to carry out | to bring about,scene_image,72,person_action_scene,action_state,person accomplishing,為す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04709,N2,焦げる,こげる,NO PICTURE,"to burn,to be burned",烤焦、烧焦,FALSE,from existing zh_meanings.py,Ichidan verb | intransitive verb,to burn | to scorch | to char | to singe,scene_image,72,person_action_scene,action_state,person burning,焦げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: be burned / charred
n2_04712,N2,煎る,いる,NO PICTURE,"to parch,to fry",煎烤,TRUE,可能需区分'炒る'与'煎る'的烹饪方式差异,Godan verb with 'ru' ending | transitive verb,to roast | to parch | to toast | to boil down,scene_image,72,person_action_scene,action_state,person parching,煎る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04720,N2,熱する,ねっする,NO PICTURE,to heat,加热,TRUE,可能需补充'热する'的'激动'引申义,suru verb - special class | transitive verb | intransitive verb,to heat | to heat up | to get excited | to get worked up | to get fired up,scene_image,72,person_action_scene,action_state,person heating,熱する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04721,N2,燃やす,もやす,NO PICTURE,to burn,使燃烧、点燃,FALSE,from existing zh_meanings.py,Godan verb with 'su' ending | transitive verb,"to burn | to burn with (emotion, feeling) | to be fired up",scene_image,72,person_action_scene,action_state,person burning,燃やす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,manual,manual correction: burn / set fire to
n2_04726,N2,片寄る,かたよる,NO PICTURE,"to be one-sided,to incline,to be partial",倾斜；偏重,TRUE,片寄る的'偏重'是否更符合JLPT学习者常见用法,Godan verb with 'ru' ending | intransitive verb,to lean (to one side) | to incline | to be unbalanced (e.g. diet) | to be unduly weighted towards | to be concentrated on,scene_image,72,person_action_scene,action_state,person being one-sided,片寄る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04733,N2,物語る,ものがたる,NO PICTURE,"to tell,to indicate",讲述,FALSE,,Godan verb with 'ru' ending | transitive verb,"to tell (a story) | to give an account of (an event, experience, etc.) | to relate | to recount | to tell of",scene_image,72,person_action_scene,action_state,person telling,物語る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04741,N2,狙う,ねらう,NO PICTURE,to aim at,瞄准,FALSE,,Godan verb with 'u' ending | transitive verb,"to aim at (with a weapon, etc.) | to be after (something or someone) | to have an eye on | to plan to make one's own | to aim for",scene_image,72,person_action_scene,action_state,person aiming at,狙う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04751,N2,甘やかす,あまやかす,NO PICTURE,"to pamper,to spoil",纵容,FALSE,,Godan verb with 'su' ending | transitive verb,to pamper | to spoil,scene_image,72,person_action_scene,action_state,person pamperring,甘やかす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
