id,word,reading,meaning,meaningZh,image_review,image_type,visual_domain,image_query_en
n3_06617,空く,すく,"(1) to open,to become empty,(2) to be less crowded",空出、变空、不拥挤,NO PICTURE,person_action_scene,action_state,person openning
n3_06619,立ち上がる,たちあがる,to stand up,站起来,NO PICTURE,person_action_scene,action_state,person standing up
n3_06654,組む,くむ,to put together,组合、组装,NO PICTURE,person_action_scene,action_state,person putting together
n3_06657,経つ,たつ,"to pass,to lapse",,NO PICTURE,person_action_scene,action_state,person passing
n3_06659,経由,けいゆ,"go by the way,via",,NO PICTURE,person_action_scene,action_state,person going by the way
n3_06661,結ぶ,むすぶ,"to tie,to bind,to link",系、绑,NO PICTURE,person_action_scene,action_state,person tying
n3_06677,繋ぐ,つなぐ,"to tie,to fasten,to connect,to transfer (phone call)",系、绑,NO PICTURE,person_action_scene,action_state,person tying
n3_06678,繰り返す,くりかえす,"to repeat,to do something over again",,NO PICTURE,person_action_scene,action_state,person repeating
n3_06681,罰する,ばっする,"to punish,to penalize",,NO PICTURE,person_action_scene,action_state,person punishing
n3_06683,罹る,かかる,to suffer from,,NO PICTURE,person_action_scene,action_state,person sufferring from
n3_06697,育つ,そだつ,"to raise (child),to be brought up,to grow (up)",,NO PICTURE,person_action_scene,action_state,person raising
n3_06704,腐る,くさる,"to rot,to go bad",腐烂、变坏,NO PICTURE,person_action_scene,action_state,person rotting
n3_06714,至る,いたる,"to come,to arrive",,NO PICTURE,person_action_scene,action_state,person coming
n3_06724,苦しむ,くるしむ,"to suffer,to groan,to be worried",遭受、蒙受、为难、困扰,NO PICTURE,person_action_scene,action_state,person sufferring
n3_06742,表す,あらわす,"to express,to show,to reveal",展示、给看,NO PICTURE,person_action_scene,action_state,person expressing
n3_06748,被る,かぶる,to suffer,遭受、蒙受,NO PICTURE,person_action_scene,action_state,person sufferring
n3_06752,裏切る,うらぎる,"to betray,to turn traitor to,to double-cross",背叛,NO PICTURE,person_action_scene,action_state,person betraying
n3_06756,褒める,ほめる,"to praise,to admire,to speak well",表扬、称赞,NO PICTURE,person_action_scene,action_state,person praising
n3_06761,覆う,おおう,"to cover,to hide,to conceal,to wrap,to disguise",,NO PICTURE,person_action_scene,action_state,person coverring
n3_06762,見る,みる,"to see,to watch",,NO PICTURE,person_action_scene,action_state,person seeing
n3_06768,覚ます,さます,to awaken,叫醒、唤醒,NO PICTURE,person_action_scene,action_state,person awakenning
n3_06769,覚める,さめる,"to wake,to wake up",叫醒、唤醒,NO PICTURE,person_action_scene,action_state,person waking
n3_06778,解く,とく,to unfasten,,NO PICTURE,person_action_scene,action_state,person unfastenning
n3_06779,解ける,とける,"to come untied,to come apart",,NO PICTURE,person_action_scene,action_state,person coming untied
n3_06782,触れる,ふれる,"to touch,to be touched,to touch on a subject,to feel,to violate (law, copyright, etc.),to perceive,t",,NO PICTURE,person_action_scene,action_state,person touching
n3_06783,言う,ゆう,to say,说,NO PICTURE,person_action_scene,action_state,person saying
n3_06784,言わば,いわば,so to speak,可以说、所谓,NO PICTURE,person_action_scene,action_state,person soing to speak
n3_06787,計る,はかる,"to measure,to weigh,to survey",,NO PICTURE,person_action_scene,action_state,person measuring
n3_06801,許す,ゆるす,"to permit,to allow,to approve",,NO PICTURE,person_action_scene,action_state,person permitting
n3_06804,訴える,うったえる,"to sue (a person),to resort to,to appeal to",起诉、诉诸、呼吁,NO PICTURE,person_action_scene,action_state,person suing
n3_06810,試す,ためす,"to attempt,to test",尝试、测试,NO PICTURE,person_action_scene,action_state,person attempting
n3_06813,詰める,つめる,"to pack,to shorten,to work out (details)",,NO PICTURE,person_action_scene,action_state,person packing
n3_06814,話し合う,はなしあう,"to discuss,to talk together",,NO PICTURE,person_action_scene,action_state,person discussing
n3_06818,認める,みとめる,"to recognize,to appreciate,to approve,to admit,to notice",承认、认可、注意到,NO PICTURE,person_action_scene,action_state,person recognizing
n3_06820,誘う,さそう,"(1) to invite,to ask,(2) to tempt,to lure,to induce",问,NO PICTURE,person_action_scene,action_state,person inviting
n3_06822,語る,かたる,"to talk,to tell,to recite",讲述、诉说,NO PICTURE,person_action_scene,action_state,person talking
n3_06834,論じる,ろんじる,"to argue,to discuss,to debate",,NO PICTURE,person_action_scene,action_state,person arguing
n3_06837,諦める,あきらめる,"to give up,to abandon",放弃,NO PICTURE,person_action_scene,action_state,person giving up
n3_06846,譲る,ゆずる,"to turn over,to assign,to hand over",交给、递给,NO PICTURE,person_action_scene,action_state,person turning over
n3_06858,責める,せめる,"to condemn,to blame,to criticize",,NO PICTURE,person_action_scene,action_state,person condemning
n3_06872,贈る,おくる,"to send,to give to,to award to,to confer on",发送、送,NO PICTURE,person_action_scene,action_state,person sending
n3_06873,起こる,おこる,"to occur,to happen",,NO PICTURE,person_action_scene,action_state,person occurring
n3_06874,越える,こえる,"to exceed,to cross over,to cross",超过、过去,NO PICTURE,person_action_scene,action_state,person exceeding
n3_06875,越す,こす,to go over (e.g. with audience),越过、超过,NO PICTURE,person_action_scene,action_state,person going over
n3_06883,転ぶ,ころぶ,"to fall down,to fall over",跌倒、摔倒,NO PICTURE,person_action_scene,action_state,person falling down
n3_06884,輝く,かがやく,"to shine,to glitter,to sparkle",,NO PICTURE,person_action_scene,action_state,person shining
n3_06888,轢く,ひく,"to run somebody over (with vehicle),to knock someone down",碾过、撞倒,NO PICTURE,person_action_scene,action_state,person running somebody over
n3_06890,辞める,やめる,to retire,,NO PICTURE,person_action_scene,action_state,person retiring
n3_06898,述べる,のべる,"to state,to express,to mention",,NO PICTURE,person_action_scene,action_state,person stating
n3_06901,追い付く,おいつく,"to overtake,to catch up (with)",追上、赶上,NO PICTURE,person_action_scene,action_state,person overtaking
n3_06902,追う,おう,"to chase,to run after",追赶,NO PICTURE,person_action_scene,action_state,person chasing
n3_06905,逆らう,さからう,"to go against,to oppose,to disobey,to defy",反抗、违抗,NO PICTURE,person_action_scene,action_state,person going against
n3_06907,通じる,つうじる,"to run to,to lead to,to communicate,to understand",通向、相通、理解,NO PICTURE,person_action_scene,action_state,person running to
n3_06908,通す,とおす,"to let pass,to overlook,to continue",让通过、继续、忽略,NO PICTURE,person_action_scene,action_state,person letting pass
n3_06910,通り過ぎる,とおりすぎる,"to pass,to pass through",经过、通过,NO PICTURE,person_action_scene,action_state,person passing
n3_06922,進める,すすめる,"to advance,to promote,to hasten",推进、促进、前进,NO PICTURE,person_action_scene,action_state,person advancing
n3_06930,過ごす,すごす,"to pass,to spend,to go through,to tide over",通过、穿过,NO PICTURE,person_action_scene,action_state,person passing
n3_06934,達する,たっする,"to reach,to get to",送达、到达,NO PICTURE,person_action_scene,action_state,person reaching
n3_06939,適する,てきする,"to fit,to suit",,NO PICTURE,person_action_scene,action_state,person fitting
n3_06945,避ける,さける,"(1) to avoid (physical contact ),(2) to ward off,to avert",,NO PICTURE,person_action_scene,action_state,person avoiding
n3_06954,酔う,よう,"to get drunk,to become intoxicated",,NO PICTURE,person_action_scene,action_state,person getting drunk
n3_06980,閉じる,とじる,"to close (e.g. book, eyes),to shut",合上、关闭,NO PICTURE,person_action_scene,action_state,person closing (e.g. book
n3_06984,関する,かんする,"to concern,to be related",,NO PICTURE,person_action_scene,action_state,person concerning
n3_06987,防ぐ,ふせぐ,"to defend (against),to protect,to prevent",,NO PICTURE,person_action_scene,action_state,person defending
n3_06988,降ろす,おろす,"to take down,to launch,to drop",取下、放下,NO PICTURE,person_action_scene,action_state,person taking down
n3_06989,限る,かぎる,"to restrict,to limit,to confine",,NO PICTURE,person_action_scene,action_state,person restricting
n3_06991,除く,のぞく,"to remove,to exclude,to except",除去、排除,NO PICTURE,person_action_scene,action_state,person removing
n3_06998,隠す,かくす,"to hide,to conceal",,NO PICTURE,person_action_scene,action_state,person hiding
n3_06999,隠れる,かくれる,"to hide,to be hidden,to conceal oneself,to disappear",消失、关掉,NO PICTURE,person_action_scene,action_state,person hiding
n3_07003,雇う,やとう,"to employ,to hire",雇用,NO PICTURE,person_action_scene,action_state,person employing
n3_07004,離す,はなす,"to part,divide,separate",,NO PICTURE,person_action_scene,action_state,person parting
n3_07005,離れる,はなれる,"to be separated from,to leave,to go away,to be a long way off",离开、分离、远离,NO PICTURE,person_action_scene,action_state,person being separated from
n3_07011,震える,ふるえる,"to shiver,to shake,to quake",,NO PICTURE,person_action_scene,action_state,person shiverring
n3_07020,頂く,いただく,"to receive,to take food or drink (hum)",接受、吃喝（谦让语）,NO PICTURE,person_action_scene,action_state,person receiving
n3_07026,預ける,あずける,"to give into custody,to entrust,to deposit",寄存、托付,NO PICTURE,person_action_scene,action_state,person giving into custody
n3_07029,頼る,たよる,"to rely on,to have recourse to,to depend on",依靠、依赖,NO PICTURE,person_action_scene,action_state,person relying on
n3_07036,飛ばす,とばす,"to skip over,to omit",跳过、省略,NO PICTURE,person_action_scene,action_state,person skipping over
n3_07037,飛び出す,とびだす,"to jump out,to rush out,to fly out",跳出、冲出,NO PICTURE,person_action_scene,action_state,person jumping out
n3_07039,食う,くう,(male) (vulg) to eat,吃,NO PICTURE,person_action_scene,action_state,person eating
n3_07048,飼う,かう,"to keep,to raise,to feed",,NO PICTURE,person_action_scene,action_state,person keeping
n3_07069,黙る,だまる,to be silent,,NO PICTURE,person_action_scene,action_state,person being silent
n3_05281,あらゆる,あらゆる,"all,every",,NO PICTURE,visual_state_scene,action_state,all scene
n3_05288,いけない,いけない / イケない,"must not do,bad,wrong,not good",坏的、不好的,NO PICTURE,visual_state_scene,action_state,must not do scene
n3_05299,いわゆる,いわゆる,"the so-called,so to speak",可以说、所谓,NO PICTURE,visual_state_scene,action_state,so-called scene
n3_05302,うまい,うまい,delicious,好吃的,NO PICTURE,visual_state_scene,action_state,delicious scene
n3_05303,うるさい,うるさい / ウルサイ,"noisy,loud,fussy",,NO PICTURE,visual_state_scene,action_state,noisy scene
n3_05318,かわいそう,かわいそう,"poor,pitiable,pathetic",,NO PICTURE,visual_state_scene,action_state,poor scene
n3_05319,かわいらしい,かわいらしい,"lovely,sweet",甜的,NO PICTURE,visual_state_scene,action_state,lovely scene
n3_05322,きつい,きつい / キツイ / キツい,"tight,close,intense",,NO PICTURE,visual_state_scene,action_state,tight scene
n3_05324,けち,ケチ / けち,"stinginess,miser,miserliness",,NO PICTURE,visual_state_scene,action_state,stinginess scene
n3_05344,すごい,すごい / スゴイ / すごーい,"terrible,dreadful,terrific,amazing,great",,NO PICTURE,visual_state_scene,action_state,terrible scene
n3_05345,すてき,すてき / ステキ,"lovely,dreamy,beautiful,great",,NO PICTURE,visual_state_scene,action_state,lovely scene
n3_05356,その,その,"the,that",那个,NO PICTURE,visual_state_scene,action_state,the scene
n3_05367,たまらない,たまらない,"intolerable,unbearable,unendurable",,NO PICTURE,visual_state_scene,action_state,intolerable scene
n3_05384,とんでもない,とんでもない,"unexpected,offensive,What a thing to say!,No way!",,NO PICTURE,visual_state_scene,action_state,unexpected scene
n3_05390,どんな,どんな,"what,what kind of",,NO PICTURE,visual_state_scene,action_state,what scene
n3_05422,わがまま,わがまま,"selfishness,egoism,wilfulness,disobedience,whim",,NO PICTURE,visual_state_scene,action_state,selfishness scene
n3_05439,クラシック,クラシック / クラッシック / クラッシク,classic(s),,NO PICTURE,visual_state_scene,action_state,classic scene
n3_05488,ハンサム,ハンサム,handsome,,NO PICTURE,visual_state_scene,action_state,handsome scene
n3_05553,不利,ふり,"disadvantage,handicap,unfavorable,drawback",,NO PICTURE,visual_state_scene,action_state,disadvantage scene
n3_05555,不安,ふあん,"anxiety,uneasiness,insecurity,suspense",,NO PICTURE,visual_state_scene,action_state,anxiety scene
n3_05557,不幸,ふこう,"unhappiness,sorrow,misfortune,disaster,accident,death",,NO PICTURE,visual_state_scene,action_state,unhappiness scene
n3_05558,不思議,ふしぎ,"mystery,curiosity",,NO PICTURE,visual_state_scene,action_state,mystery scene
n3_05560,不満,ふまん,"dissatisfaction,displeasure,discontent,complaints,unhappiness",,NO PICTURE,visual_state_scene,action_state,dissatisfaction scene
n3_05577,丸い,まるい,"round,circular,spherical",,NO PICTURE,visual_state_scene,action_state,round scene
n3_05582,主要,しゅよう,"chief,main,principal,major",,NO PICTURE,visual_state_scene,action_state,chief scene
n3_05651,余分,よぶん,"extra,excess,surplus",,NO PICTURE,visual_state_scene,action_state,extra scene
n3_05684,偉大,いだい,greatness,,NO PICTURE,visual_state_scene,action_state,greatness scene
n3_05698,優秀,ゆうしゅう,"superiority,excellence",,NO PICTURE,visual_state_scene,action_state,superiority scene
n3_05729,冷静,れいせい,"calm,composure,coolness,serenity",,NO PICTURE,visual_state_scene,action_state,calm scene
n3_05754,利口,りこう,"clever,shrewd,bright,sharp,wise,intelligent",明亮的,NO PICTURE,visual_state_scene,action_state,clever scene
n3_05798,単なる,たんなる,"mere,simple,sheer",,NO PICTURE,visual_state_scene,action_state,mere scene
n3_05801,単純,たんじゅん,simplicity,,NO PICTURE,visual_state_scene,action_state,simplicity scene
n3_05809,厄介,やっかい,"trouble,burden,care,bother",,NO PICTURE,visual_state_scene,action_state,trouble scene
n3_05831,可能,かのう,"possible,practicable,feasible",,NO PICTURE,visual_state_scene,action_state,possible scene
n3_05860,哀れ,あわれ,"helpless,pity,sorrow,grief",,NO PICTURE,visual_state_scene,action_state,helpless scene
n3_05876,器用,きよう,"skillful,handy",擅长,NO PICTURE,visual_state_scene,action_state,skillful scene
n3_05883,困難,こんなん,"difficulty,distress",,NO PICTURE,visual_state_scene,action_state,difficulty scene
n3_05936,大した,たいした,"considerable,great,important,significant,a big deal",重要的,NO PICTURE,visual_state_scene,action_state,considerable scene
n3_05957,奇妙,きみょう,"strange,queer,curious",,NO PICTURE,visual_state_scene,action_state,strange scene
n3_05967,妙,みょう,"strange,unusual",,NO PICTURE,visual_state_scene,action_state,strange scene
n3_05976,嬉しい,うれしい,"happy,glad,pleasant",,NO PICTURE,visual_state_scene,action_state,happy scene
n3_05994,宜しい,よろしい,"(hon) good,OK,all right,fine,very well,will do,may,can",没关系、可以,NO PICTURE,visual_state_scene,action_state,good scene
n3_06009,容易,ようい,"easy,simple,plain",,NO PICTURE,visual_state_scene,action_state,easy scene
n3_06013,密,みつ,dense | thick | crowded,,NO PICTURE,visual_state_scene,action_state,dense scene
n3_06049,巨大,きょだい,"huge,gigantic,enormous",,NO PICTURE,visual_state_scene,action_state,huge scene
n3_06061,平ら,たいら,"flatness,level,smooth,calm,plain",,NO PICTURE,visual_state_scene,action_state,flatness scene
n3_06062,平和,へいわ,"peace,harmony",,NO PICTURE,visual_state_scene,action_state,peace scene
n3_06072,幸せ,しあわせ,"happiness,good fortune,luck,blessing",,NO PICTURE,visual_state_scene,action_state,happiness scene
n3_06073,幸福,こうふく,"happiness,blessedness",,NO PICTURE,visual_state_scene,action_state,happiness scene
n3_06074,幸運,こううん,"good luck,fortune",,NO PICTURE,visual_state_scene,action_state,good luck scene
n3_06075,幼い,おさない,"very young,childish",,NO PICTURE,visual_state_scene,action_state,very young scene
n3_06093,強力,きょうりょく,"herculean strength,mountain carrier-guide",,NO PICTURE,visual_state_scene,action_state,herculean strength scene
n3_06113,微妙,びみょう,"delicate,subtle",,NO PICTURE,visual_state_scene,action_state,delicate scene
n3_06123,快適,かいてき,"pleasant,agreeable,comfortable",,NO PICTURE,visual_state_scene,action_state,pleasant scene
n3_06129,急激,きゅうげき,"sudden,precipitous,radical",,NO PICTURE,visual_state_scene,action_state,sudden scene
n3_06130,急速,きゅうそく,rapid (e.g. progress),,NO PICTURE,visual_state_scene,action_state,rapid scene
n3_06137,恐ろしい,おそろしい,"terrible,dreadful",,NO PICTURE,visual_state_scene,action_state,terrible scene
n3_06149,愉快,ゆかい,"pleasant,happy",,NO PICTURE,visual_state_scene,action_state,pleasant scene
n3_06165,慎重,しんちょう,"discretion,prudence",,NO PICTURE,visual_state_scene,action_state,discretion scene
n3_06174,或,ある,"a certain...,some...",,NO PICTURE,visual_state_scene,action_state,certain... scene
n3_06258,新た,あらた,"new,fresh,novel",新的,NO PICTURE,visual_state_scene,action_state,new scene
n3_06259,新鮮,しんせん,fresh,,NO PICTURE,visual_state_scene,action_state,fresh scene
n3_06278,明らか,あきらか,"obvious,evident,clear",,NO PICTURE,visual_state_scene,action_state,obvious scene
n3_06280,明確,めいかく,"clear up,clarify,define",,NO PICTURE,visual_state_scene,action_state,clear up scene
n3_06289,暖かい,あたたか(い),"warm,mild",暖和,NO PICTURE,visual_state_scene,action_state,warm scene
n3_06309,有利,ゆうり,"advantageous,better,profitable,lucrative",,NO PICTURE,visual_state_scene,action_state,advantageous scene
n3_06310,有効,ゆうこう,"validity,availability,effectiveness",,NO PICTURE,visual_state_scene,action_state,validity scene
n3_06311,有能,ゆうのう,"able,capable,efficient,skill",,NO PICTURE,visual_state_scene,action_state,able scene
n3_06347,楽,らく,"comfort,ease",,NO PICTURE,visual_state_scene,action_state,comfort scene
n3_06351,様々,さまざま,"varied,various",,NO PICTURE,visual_state_scene,action_state,varied scene
n3_06374,正確,せいかく,"accurate,punctuality,exactness,authenticity,veracity",,NO PICTURE,visual_state_scene,action_state,accurate scene
n3_06388,気の毒,きのどく,"pitiful,a pity",,NO PICTURE,visual_state_scene,action_state,pitiful scene
n3_06429,深刻,しんこく,serious,,NO PICTURE,visual_state_scene,action_state,serious scene
n3_06432,清潔,せいけつ,clean,,NO PICTURE,visual_state_scene,action_state,clean scene
n3_06438,温暖,おんだん,warmth,,NO PICTURE,visual_state_scene,action_state,warmth scene
n3_06449,激しい,はげしい,"violent,vehement,intense",,NO PICTURE,visual_state_scene,action_state,violent scene
n3_06450,濃い,こい,"thick (as of color, liquid),dense,strong",,NO PICTURE,visual_state_scene,action_state,thick (as of color scene
n3_06464,無駄,むだ,"futility,uselessness",,NO PICTURE,visual_state_scene,action_state,futility scene
n3_06468,熱心,ねっしん,"zeal,enthusiasm",,NO PICTURE,visual_state_scene,action_state,zeal scene
n3_06504,現金,げんきん,"cash,ready money,mercenary,self-interested",,NO PICTURE,visual_state_scene,action_state,cash scene
n3_06531,異常,いじょう,"strangeness,abnormality,disorder",,NO PICTURE,visual_state_scene,action_state,strangeness scene
n3_06533,疑問,ぎもん,"question,problem,doubt,guess",,NO PICTURE,visual_state_scene,action_state,question scene
n3_06553,直,じき,"earnestly,immediately,exactly",,NO PICTURE,visual_state_scene,action_state,earnestly scene
n3_06566,真剣,しんけん,"seriousness,earnestness",,NO PICTURE,visual_state_scene,action_state,seriousness scene
n3_06567,真面目,まじめ,"diligent,serious,honest",,NO PICTURE,visual_state_scene,action_state,diligent scene
n3_06582,硬い,かたい,"solid,hard (esp. metal, stone),unpolished writing",,NO PICTURE,visual_state_scene,action_state,solid scene
n3_06585,確実,かくじつ,"certainty,reliability,soundness",,NO PICTURE,visual_state_scene,action_state,certainty scene
n3_06612,積極的,せっきょくてき,"positive,active,proactive",,NO PICTURE,visual_state_scene,action_state,positive scene
n3_06613,穏やか,おだやか,"calm,gentle,quiet",安静,NO PICTURE,visual_state_scene,action_state,calm scene
n3_06621,立派,りっぱ,"splendid,fine,handsome,elegant,imposing,prominent,legal,legitimate",出色、漂亮,NO PICTURE,visual_state_scene,action_state,splendid scene
n3_06630,等しい,ひとしい,equal,,NO PICTURE,visual_state_scene,action_state,equal scene
n3_06642,粗末,そまつ,"crude,rough,plain,humble",,NO PICTURE,visual_state_scene,action_state,crude scene
n3_06650,素晴らしい,すばらしい,"wonderful,splendid,magnificent",出色、漂亮,NO PICTURE,visual_state_scene,action_state,wonderful scene
n3_06713,臭い,くさい,"odour,scent,smell,stench",,NO PICTURE,visual_state_scene,action_state,odour scene
n3_06723,苦しい,くるしい,"painful,difficult",痛的、难的,NO PICTURE,visual_state_scene,action_state,painful scene
n3_06726,苦手,にがて,"poor (at),weak (in),dislike (of)",,NO PICTURE,visual_state_scene,action_state,poor scene
n3_06729,莫大,ばくだい,"enormous,vast",,NO PICTURE,visual_state_scene,action_state,enormous scene
n3_06771,親しい,したしい,"intimate,close (e.g. friend)",,NO PICTURE,visual_state_scene,action_state,intimate scene
n3_06816,詳しい,くわしい,"knowing very well,detailed,full,accurate",,NO PICTURE,visual_state_scene,action_state,knowing very well scene
n3_06850,豊富,ほうふ,"abundance,wealth,plenty,bounty",,NO PICTURE,visual_state_scene,action_state,abundance scene
n3_06852,豪華,ごうか,"wonderful,gorgeous,splendor,pomp,extravagance",,NO PICTURE,visual_state_scene,action_state,wonderful scene
n3_06856,貧しい,まずしい,"poor,needy",,NO PICTURE,visual_state_scene,action_state,poor scene
n3_06862,貴重,きちょう,"precious,valuable",,NO PICTURE,visual_state_scene,action_state,precious scene
n3_06869,賢い,かしこい,"wise,clever,smart",,NO PICTURE,visual_state_scene,action_state,wise scene
n3_06889,辛い,つらい,"painful,heart-breaking",痛的,NO PICTURE,visual_state_scene,action_state,painful scene
n3_06936,違いない,ちがいない,"(phrase) sure,no mistaking it,for certain",,NO PICTURE,visual_state_scene,action_state,sure scene
n3_06940,適切,てきせつ,"pertinent,appropriate,adequate,relevance",,NO PICTURE,visual_state_scene,action_state,pertinent scene
n3_06956,重大,じゅうだい,"serious,important,grave,weighty",重要的,NO PICTURE,visual_state_scene,action_state,serious scene
n3_06957,重要,じゅうよう,"important,momentous,essential,principal,major",重要的,NO PICTURE,visual_state_scene,action_state,important scene
n3_06975,鋭い,するどい,"pointed,sharp",,NO PICTURE,visual_state_scene,action_state,pointed scene
n3_06993,陸,りく,six (used in legal documents),,NO PICTURE,visual_state_scene,action_state,six scene
n3_06994,陽気,ようき,"season,weather,cheerfulness",天气,NO PICTURE,visual_state_scene,action_state,season scene
n3_07015,非常,ひじょう,"emergency,extraordinary,unusual",,NO PICTURE,visual_state_scene,action_state,emergency scene
n3_07017,面倒,めんどう,"trouble,difficulty,care,attention",,NO PICTURE,visual_state_scene,action_state,trouble scene
n3_07025,順調,じゅんちょう,"favourable,doing well,O.K.,all right",没关系、可以,NO PICTURE,visual_state_scene,action_state,favourable scene
n3_07055,馬鹿,ばか,"fool,idiot,trivial matter,folly",,NO PICTURE,visual_state_scene,action_state,fool scene
n3_07056,駄目,だめ,"useless,no good,hopeless",,NO PICTURE,visual_state_scene,action_state,useless scene
n3_07062,高価,こうか,high price,,NO PICTURE,visual_state_scene,action_state,high price scene
