id,jlpt_level,word,reading,image_review,meaning,meaning_zh,meaning_zh_needs_review,meaning_zh_note,jmdict_pos,jmdict_glosses,image_status,image_score,image_type,visual_domain,image_query_en,image_query_ja,distractor_pool,classification_reason,source,meaning_zh_source,meaning_zh_review
n2_03567,N2,ずらす,ずらす,,"to put off,to delay",推迟,FALSE,,Godan verb with 'su' ending | transitive verb,"to shift | to move | to slide | to move (an appointment, meeting, etc.) | to bring forward",scene_image,72,person_action_scene,action_state,person putting off,ずらす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03580,N2,だます,だます,,"to trick,to cheat,to deceive",欺骗,FALSE,,Godan verb with 'su' ending | transitive verb,to trick | to cheat | to deceive | to swindle | to dupe,scene_image,72,person_action_scene,action_state,person tricking,だます,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03582,N2,ちぎる,ちぎる,,"to cut up fine,to pick (fruit)",切碎；采摘,TRUE,JMdict glosses include 'pledge' and 'sexual intercourse' which may conflict with English meaning,Godan verb with 'ru' ending,to pledge | to vow | to promise | to swear | to have sexual intercourse (esp. between husband and wife),scene_image,72,person_action_scene,action_state,person cutting up fine,ちぎる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03584,N2,つまずく,つまずく / つまづく,,"to stumble,to trip",绊倒,FALSE,,Godan verb with 'ku' ending | intransitive verb,to trip (over) | to stumble | to fail | to suffer a setback,scene_image,72,person_action_scene,action_state,person stumbling,つまずく,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03592,N2,どなる,どなる,,"to shout,to yell",大喊,FALSE,,Godan verb with 'ru' ending | intransitive verb,to shout (in anger) | to yell,scene_image,72,person_action_scene,action_state,person shouting,どなる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03593,N2,なぐる,なぐる,,"to strike,to hit",殴打、打,TRUE,manual correction: strike / hit,Godan verb with 'ru' ending | transitive verb,to strike | to hit | to beat | to punch,scene_image,72,person_action_scene,action_state,person striking,なぐる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03602,N2,はめる,はめる / ハメる,,"(col) to get in,to insert,to put on,to make love",插入;戴上,FALSE,,Ichidan verb | transitive verb,"to fit (e.g. a pane into a frame) | to insert (e.g. a cork) | to fasten (a button) | to put on (something that envelops; e.g. a ring, gloves) | to place (a hoop) around",scene_image,72,person_action_scene,action_state,person getting in,はめる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03611,N2,ぶつかる,ぶつかる / ぶっつかる,,"to strike,to collide with",碰撞,FALSE,,Godan verb with 'ru' ending | intransitive verb,to bump into | to run into | to collide with | to hit | to strike,scene_image,72,person_action_scene,action_state,person striking,ぶつかる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03612,N2,ぶつける,ぶつける,,"to knock,to run into,to nail on,to strike hard,to hit and attack",撞击,FALSE,,Ichidan verb | transitive verb,to hit (e.g. one's head) | to strike | to knock | to run (into) | to crash (into),scene_image,72,person_action_scene,action_state,person knocking,ぶつける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03614,N2,ぶらさげる,ぶらさげる,,"to hang,to suspend,to dangle,to swing",悬挂,FALSE,,Ichidan verb | transitive verb,to hang | to suspend | to dangle | to swing | to carry,scene_image,72,person_action_scene,action_state,person hanging,ぶらさげる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03618,N2,ほどく,ほどく,,to unfasten,解开,FALSE,from existing zh_meanings.py,Godan verb with 'ku' ending | transitive verb,to undo | to untie | to unfasten | to unlace | to unravel,scene_image,72,person_action_scene,action_state,person unfastenning,ほどく,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03622,N2,またぐ,またぐ,,to straddle,跨过,FALSE,,Godan verb with 'gu' ending | transitive verb,to step over | to step across | to stride over | to stride across | to cross,scene_image,72,person_action_scene,action_state,person straddling,またぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03633,N2,もたれる,もたれる,,"to lean against,to lean on,to recline on,to lie heavy (on the stomach)",倚靠,FALSE,,Ichidan verb | intransitive verb,to lean against | to lean on | to recline on | to lie heavy (on the stomach) | to be uneasily digested,scene_image,72,person_action_scene,action_state,person leaning against,もたれる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03637,N2,やっつける,やっつける,,"to attack (an enemy),to beat,to do away with,to finish off",击败,FALSE,,Ichidan verb | transitive verb,to beat | to attack (an enemy) | to do away with | to finish off,scene_image,72,person_action_scene,action_state,person attacking,やっつける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03640,N2,ゆでる,ゆでる / うでる,,to boil,煮,TRUE,第二义（用蒸汽治疗）较罕见,Ichidan verb | transitive verb,"to boil (something in hot water) | to treat with medicinal steam (a swelling, etc.)",scene_image,72,person_action_scene,action_state,person boiling,ゆでる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03641,N2,よこす,よこす,,"(1) to send,to forward,(2) to hand over (e.g. money)",传送,FALSE,,Godan verb with 'su' ending | transitive verb,to send | to forward | to hand over (e.g. money),scene_image,72,person_action_scene,action_state,person sending,よこす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03785,N2,上る,のぼる,,"to ascend,to go up,to climb",爬、登,FALSE,from existing zh_meanings.py,Godan verb with 'ru' ending | intransitive verb,to rise | to go up | to come up | to ascend | to be raised,scene_image,72,person_action_scene,action_state,person ascending,上る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03789,N2,下る,くだる,,"to get down,to descend",下降、下去,FALSE,from existing zh_meanings.py,Godan verb with 'ru' ending | intransitive verb,to come down | to go down | to fall | to drop | to sink,scene_image,72,person_action_scene,action_state,person getting down,下る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03821,N2,乾かす,かわかす,,"to dry (clothes, etc.),to desiccate",晾干,FALSE,,Godan verb with 'su' ending | transitive verb,"to dry (clothes, etc.) | to desiccate",scene_image,72,person_action_scene,action_state,person drying (clothes,乾かす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03845,N2,代える,かえる,,"to exchange,to interchange,to substitute,to replace",替换、交换,TRUE,manual correction: exchange / substitute,Ichidan verb | transitive verb,to replace | to convert | to change | to exchange | to interchange,scene_image,72,person_action_scene,action_state,person exchanging,代える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03883,N2,例える,たとえる,,"to compare,to liken,to speak figuratively,to illustrate,to use a simile",比喻、比作,TRUE,manual correction: compare / liken,Ichidan verb | transitive verb,to compare (something) to | to liken | to speak figuratively | to use a simile | to use a metaphor,scene_image,72,person_action_scene,action_state,person comparing,例える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03897,N2,倣う,ならう,,"to imitate,to follow,to emulate",模仿,FALSE,,Godan verb with 'u' ending | intransitive verb,to imitate | to follow | to copy | to emulate,scene_image,72,person_action_scene,action_state,person imitating,倣う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03947,N2,冷ます,さます,,"to cool,to dampen,to let cool",降温,TRUE,第二义（使冷却）较常见,Godan verb with 'su' ending | transitive verb,to cool (e.g. from a high temperature to room temperature) | to let cool | to dampen | to throw a damper on | to spoil,scene_image,72,person_action_scene,action_state,person cooling,冷ます,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03948,N2,冷める,さめる,,"to become cool,to wear off,to abate,to subside",变凉,FALSE,,Ichidan verb | intransitive verb,"to cool down | to get cold | to cool off (excitement, temper, etc.) | to subside | to dampen",scene_image,72,person_action_scene,action_state,person becoming cool,冷める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03949,N2,冷やす,ひやす,,"to cool,to refrigerate",冷藏,FALSE,,Godan verb with 'su' ending | transitive verb,to cool | to chill | to refrigerate | to calm down | to cool off,scene_image,72,person_action_scene,action_state,person cooling,冷やす,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03951,N2,凍える,こごえる,,"to freeze,to be chilled,to be frozen",冻住,FALSE,,Ichidan verb | intransitive verb,to freeze (of one's body) | to be frozen | to become numb (with cold) | to be chilled,scene_image,72,person_action_scene,action_state,person freezing,凍える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03953,N2,凹む,へこむ,,"to be dented,to be indented,to yield to,to give,to sink,to collapse,to cave in,to be snubbed",凹陷、泄气,TRUE,manual correction: be dented / sink / be dejected,Godan verb with 'mu' ending | intransitive verb,to be dented | to be indented | to yield | to give | to sink,scene_image,72,person_action_scene,action_state,person being dented,凹む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03959,N2,出掛ける,でかける,,"to depart,to set out,to start,to be going out",出发,FALSE,from existing zh_meanings.py,Ichidan verb | intransitive verb,to go out (e.g. on an excursion or outing) | to leave | to depart | to start | to set out,scene_image,72,person_action_scene,action_state,person departing,出掛ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03963,N2,出迎える,でむかえる,,"to meet,to greet",迎接,TRUE,manual correction: meet / greet on arrival,Ichidan verb | transitive verb,to meet | to greet,scene_image,72,person_action_scene,action_state,person meeting,出迎える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03964,N2,分かれる,わかれる,,"to branch off,to diverge from,to fork,to split,to dispense,to scatter,to divide into",分支,FALSE,,Ichidan verb | intransitive verb,to branch | to fork | to diverge | to separate | to split,scene_image,72,person_action_scene,action_state,person branching off,分かれる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03981,N2,刷る,する,,to print,印刷,FALSE,,Godan verb with 'ru' ending | transitive verb,to print | to color or pattern fabric using a wooden mold,scene_image,72,person_action_scene,action_state,person printing,刷る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03983,N2,刺す,さす,,"to pierce,to stab,to prick,to thrust",刺穿,FALSE,,Godan verb with 'su' ending | transitive verb,to pierce | to stab | to prick | to stick | to thrust,scene_image,72,person_action_scene,action_state,person piercing,刺す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03985,N2,刻む,きざむ,,"to mince,to carve,to engrave",切碎,FALSE,,Godan verb with 'mu' ending | transitive verb,to mince | to cut fine | to chop up | to hash | to shred,scene_image,72,person_action_scene,action_state,person mincing,刻む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03986,N2,剃る,そる,,to shave,剃,FALSE,,Godan verb with 'ru' ending | transitive verb,to shave,scene_image,72,person_action_scene,action_state,person shaving,剃る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03988,N2,削る,けずる,,"to cut down little by little,to take a percentage",削,FALSE,,Godan verb with 'ru' ending | transitive verb,"to shave (wood, leather, etc.) | to sharpen (e.g. pencil) | to plane | to whittle | to pare",scene_image,72,person_action_scene,action_state,person cutting down little by little,削る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03991,N2,剥く,むく,,"to peel,to skin,to pare,to hull",剥,FALSE,,Godan verb with 'ku' ending | transitive verb,to peel | to skin | to pare | to hull | to strip,scene_image,72,person_action_scene,action_state,person peeling,剥く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_03992,N2,剥す,はがす,,"(v5s) to tear off,to peel off,to rip off",剥离,FALSE,,Godan verb with 'su' ending | transitive verb,to tear off | to peel off | to rip off | to strip off | to skin,scene_image,72,person_action_scene,action_state,person tearing off,剥す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04020,N2,区切る,くぎる,,"to punctuate,to cut off,to mark off,to stop,to put an end to",分隔、划分,TRUE,manual correction: punctuate / mark off,Godan verb with 'ru' ending | transitive verb,to divide | to separate | to partition | to demarcate | to delimit,scene_image,72,person_action_scene,action_state,person punctuating,区切る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04033,N2,卸す,おろす,,"to sell wholesale,grated (vegetables)",批发销售,FALSE,,Godan verb with 'su' ending | transitive verb,to sell wholesale | to grate (e.g. vegetables) | to cut up fish,scene_image,72,person_action_scene,action_state,person selling wholesale,卸す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04048,N2,取り入れる,とりいれる,,"to harvest,to take in,to adopt",采纳；引入,FALSE,,Ichidan verb | transitive verb,to take in | to gather in | to adopt (e.g. an idea) | to accept (e.g. advice) | to introduce (e.g. technology),scene_image,72,person_action_scene,action_state,person harvesting,取り入れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04049,N2,取り出す,とりだす,,"to take out,to produce,to pick out",取出、拿出,TRUE,manual correction: take out / pick out,Godan verb with 'su' ending | transitive verb,to take out | to produce | to pick out | to fetch | to retrieve,scene_image,72,person_action_scene,action_state,person taking out,取り出す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04051,N2,受け持つ,うけもつ,,to take (be in) charge of,负责,FALSE,,Godan verb with 'tsu' ending | transitive verb,to take (be in) charge of,scene_image,72,person_action_scene,action_state,person taking charge of,受け持つ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04068,N2,吊す,つるす,,to hang,悬挂,FALSE,,Godan verb with 'su' ending | transitive verb,to hang | to hang up,scene_image,72,person_action_scene,action_state,person hanging,吊す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04069,N2,吊る,つる,,to hang,悬挂,FALSE,,Godan verb with 'ru' ending | transitive verb | intransitive verb,to hang | to suspend | to sling | to wear (e.g. a sword) | to put up (e.g. a shelf),scene_image,72,person_action_scene,action_state,person hanging,吊る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04079,N2,含める,ふくめる,,"to include,to instruct,to make one understand",包含,FALSE,,Ichidan verb | transitive verb,to include (in a group or scope) | to instruct | to make one understand | to include (a nuance) | to put in (an implication),scene_image,72,person_action_scene,action_state,person including,含める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04083,N2,味わう,あじわう,,"to taste,to savor,to relish",品尝,FALSE,,Godan verb with 'u' ending | transitive verb,to taste | to savor | to savour | to relish | to appreciate,scene_image,72,person_action_scene,action_state,person tasting,味わう,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04084,N2,呼び出す,よびだす,,"to summon,to call (e.g. phone)",召唤,FALSE,,Godan verb with 'su' ending | transitive verb,"to call (someone) to (the door, phone, etc.) | to tell (someone) to come | to call up (on the phone) | to summon | to page",scene_image,72,person_action_scene,action_state,person summonning,呼び出す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04085,N2,呼び掛ける,よびかける,,"to call out to,to accost,to address (crowd),to appeal",呼喊,TRUE,可能需区分'呼喊'与'呼吁'的细微差别,Ichidan verb | transitive verb,to call out to | to hail | to address | to appeal (e.g. to the public) | to urge,scene_image,72,person_action_scene,action_state,person calling out to,呼び掛ける,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04089,N2,咥える,くわえる,,to hold in one's mouth | to bring with | to take along,含住;携带,TRUE,需确认'含住'是否覆盖'携带'的引申义,Ichidan verb | transitive verb,to hold in one's mouth | to bring with | to take along,scene_image,72,person_action_scene,action_state,person holding in one's mouth,咥える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04096,N2,嗅ぐ,かぐ,,"to sniff,to smell",嗅探,FALSE,,Godan verb with 'gu' ending | transitive verb,to sniff | to smell,scene_image,72,person_action_scene,action_state,person sniffing,嗅ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04101,N2,囁く,ささやく,,"to whisper,to murmur",低语;谣言,TRUE,需注意'谣言'作为动词的用法是否符合N2学习者需求,Godan verb with 'ku' ending | intransitive verb,to whisper | to murmur | to rumor | to rumour,scene_image,72,person_action_scene,action_state,person whisperring,囁く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04118,N2,固まる,かたまる,,"to harden,to solidify,to become firm,to become certain",凝固;凝结;确定,TRUE,需确认'确定'是否为常见学习者用法,Godan verb with 'ru' ending | intransitive verb,to harden | to solidify | to become firm | to become certain | to gather (together),scene_image,72,person_action_scene,action_state,person hardenning,固まる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04138,N2,埋める,うめる,,"to bury,to fill up,to fill (a seat, a vacant position)",埋葬;填满,TRUE,需区分'填满'与'填补'的细微差别,Ichidan verb | transitive verb,to cover | to bury (e.g. one's face in hands) | to submerge | to fill (completely) | to stuff,scene_image,72,person_action_scene,action_state,person burying,埋める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04148,N2,塞ぐ,ふさぐ,,"to stop up,to close up,to block (up)",堵塞;封闭,FALSE,,Godan verb with 'gu' ending | transitive verb,to stop up | to close up | to block (up) | to plug up | to shut up,scene_image,72,person_action_scene,action_state,person stopping up,塞ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04233,N2,寄せる,よせる,,"to collect,to gather,to add,to put aside",聚集、靠近,TRUE,manual correction: gather / bring near,Ichidan verb | transitive verb,to come near | to let someone approach | to bring near | to bring together | to collect,scene_image,72,person_action_scene,action_state,person collecting,寄せる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04245,N2,射す,さす,,"to shine,to strike",照射,TRUE,需确认'射出'是否为常见学习者用法,Godan verb with 'su' ending | intransitive verb,to shine,scene_image,72,person_action_scene,action_state,person shining,射す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04262,N2,崩す,くずす,,"to destroy,to pull down,to make change (money)",摧毁,TRUE,可能包含兑换货币的含义,Godan verb with 'su' ending | transitive verb,to destroy | to demolish | to pull down | to tear down | to level,scene_image,72,person_action_scene,action_state,person destroying,崩す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04264,N2,巡る,めぐる,,to go around,转、绕行,FALSE,from existing zh_meanings.py,Godan verb with 'ru' ending | intransitive verb,to go around | to make a circle around | to surround | to circle | to enclose,scene_image,72,person_action_scene,action_state,person going around,巡る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04266,N2,工事,こうじ,,construction work,施工,FALSE,,noun (common) (futsuumeishi) | noun or participle which takes the aux. verb suru | transitive verb | intransitive verb,construction work,scene_image,72,person_action_scene,action_state,person constructioning work,工事,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04273,N2,帰す,かえす,,to send back,送回,TRUE,可能包含送回家的含义,Godan verb with 'su' ending | transitive verb,to send (someone) back | to send (someone) home,scene_image,72,person_action_scene,action_state,person sending back,帰す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04274,N2,干す,ほす,,"to air,to dry,to desiccate,to drain (off),to drink up",晾干,TRUE,可能包含干燥/排水等其他含义,Godan verb with 'su' ending | transitive verb,to air | to dry | to desiccate | to drain (off) | to drink up,scene_image,72,person_action_scene,action_state,person airing,干す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04302,N2,引っ繰り返す,ひっくりかえす,,"to turn over,to overturn,to knock over,to upset,to turn inside out",翻转,TRUE,可能包含倒置/翻转等其他动作,Godan verb with 'su' ending | transitive verb,to turn over | to turn upside down | to turn up | to turn inside out | to turn out,scene_image,72,person_action_scene,action_state,person turning over,引っ繰り返す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04305,N2,引出す,ひきだす,,"to pull out,to take out,to draw out,to withdraw",拉出、取出,TRUE,manual correction: pull out / withdraw,Godan verb with 'su' ending | transitive verb,to pull out | to take out | to draw out | to lead out (e.g. a horse from a stable) | to summon (e.g. to court),scene_image,72,person_action_scene,action_state,person pulling out,引出す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04308,N2,引受る,ひきうける,,"to undertake,to take up,to take over",接手,TRUE,可能包含承担/接受等其他含义,Ichidan verb | transitive verb,to take on | to undertake | to accept | to take charge of | to assume responsibility for,scene_image,72,person_action_scene,action_state,person undertaking,引受る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04311,N2,引返す,ひきかえす,,"to repeat,to send back,to bring back",返回,TRUE,可能包含重复/折返等其他含义,Godan verb with 'su' ending | intransitive verb,to turn back | to go back | to come back | to return | to retrace one's steps,scene_image,72,person_action_scene,action_state,person repeating,引返す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04322,N2,彫る,ほる,,"to carve,to engrave,to sculpture,to chisel",雕刻,TRUE,可能包含刻印/纹身等其他含义,Godan verb with 'ru' ending | transitive verb,to carve | to engrave | to sculpt | to chisel | to tattoo,scene_image,72,person_action_scene,action_state,person carving,彫る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04329,N2,待ち合わせる,まちあわせる,,"to rendezvous,to meet at a prearranged place and time",约定见面,FALSE,,Ichidan verb | transitive verb | intransitive verb,to rendezvous | to meet at a prearranged place and time | to arrange to meet,scene_image,72,person_action_scene,action_state,person rendezvousing,待ち合わせる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04345,N2,応ずる,おうずる,,"to answer,to respond,to meet,to satisfy,to accept",回应、接受,TRUE,manual correction: respond / accept,Ichidan verb - zuru verb (alternative form of -jiru verbs) | intransitive verb,to answer | to respond | to meet | to satisfy | to accept,scene_image,72,person_action_scene,action_state,person answerring,応ずる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04352,N2,思い付く,おもいつく,,"to think of,to hit upon",想到；突然想起,FALSE,,Godan verb with 'ku' ending | transitive verb | intransitive verb,to think of | to hit upon | to come into one's mind | to be struck with an idea | to remember,scene_image,72,person_action_scene,action_state,person thinking of,思い付く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04402,N2,承る,うけたまわる,,"(hum) to hear,to be told,to know",听取、拜听,TRUE,manual correction: humble hear / be told,Godan verb with 'ru' ending | transitive verb,to hear | to be told | to know | to receive (order) | to undertake,scene_image,72,person_action_scene,action_state,person hearing,承る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04407,N2,担ぐ,かつぐ,,"to shoulder,to carry on shoulder",扛、担,TRUE,manual correction: shoulder / carry on shoulder,Godan verb with 'gu' ending | transitive verb,to shoulder | to carry on one's shoulder | to nominate for a position | to choose as a representative | to take (someone) for a ride,scene_image,72,person_action_scene,action_state,person shoulderring,担ぐ,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04408,N2,拝む,おがむ,,"to worship,to beg,to make a supplication",祈祷；乞求,FALSE,,Godan verb with 'mu' ending | transitive verb,to assume the posture of praying | to press the palms and fingers of both hands together | to do reverence (e.g. before a statue of the Buddha) | to pay one's respects | to beg,scene_image,72,person_action_scene,action_state,person worshipping,拝む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04413,N2,拭く,ふく,,"to wipe,to dry",擦拭,FALSE,,Godan verb with 'ku' ending | transitive verb,to wipe | to dry,scene_image,72,person_action_scene,action_state,person wiping,拭く,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04416,N2,挙げる,あげる,,"to raise,to fly",列举,FALSE,,Ichidan verb | transitive verb,to give (an example) | to list | to enumerate | to show | to display,scene_image,72,person_action_scene,action_state,person raising,挙げる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04418,N2,挟む,はさむ,,"to interpose,to hold between,to insert",夹住,FALSE,,Godan verb with 'mu' ending | transitive verb,"to hold between (e.g. one's fingers, chopsticks) | to grip (from both sides) | to put between | to sandwich between | to insert",scene_image,72,person_action_scene,action_state,person interposing,挟む,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04421,N2,挿す,さす,,"to insert,to put in,to graft,to wear in belt",插入、插上,TRUE,manual correction: insert / put in,Godan verb with 'su' ending | transitive verb,to insert | to put in | to plant (a cutting) | to strike | to arrange (flowers),scene_image,72,person_action_scene,action_state,person inserting,挿す,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04423,N2,捕る,とる,,"to take,to catch (fish),to capture",捕捉,FALSE,,Godan verb with 'ru' ending | transitive verb,"to catch (a wild animal, fish, insect, baseball, etc.) | to capture",scene_image,72,person_action_scene,action_state,person taking,捕る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04426,N2,捻る,ひねる,,"to turn (a switch) on or off,to twist,to puzzle over",拧动开关；扭；困惑,TRUE,可能包含较少常见含义,Godan verb with 'ru' ending | transitive verb,"to twist | to wrench | to turn (a tap, switch, etc.) | to twist (a body part) | to bend",scene_image,72,person_action_scene,action_state,person turning on or off,捻る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04431,N2,採る,とる,,"(1) to adopt (measure, proposal),(2) to pick (fruit)",采纳；采摘,FALSE,,Godan verb with 'ru' ending | transitive verb,"to adopt (a method, proposal, etc.) | to take (a measure, course of action, etc.) | to decide on | to pick (e.g. flowers) | to gather (e.g. mushrooms)",scene_image,72,person_action_scene,action_state,person adopting (measure,採る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04434,N2,接する,せっする,,"to come in contact with,to connect,to attend,to receive",接触、接待,TRUE,manual correction: come in contact / receive,suru verb - special class | intransitive verb,to touch | to come in contact with | to border on | to adjoin | to be adjacent,scene_image,72,person_action_scene,action_state,person coming in contact with,接する,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04440,N2,揃える,そろえる,,"to put things in order,to arrange,to make uniform,to get something ready",整理；准备,FALSE,,Ichidan verb | transitive verb,to collect | to gather | to get together | to complete (a collection) | to arrange,scene_image,72,person_action_scene,action_state,person putting things in order,揃える,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04449,N2,擦る,こする,,"to rub,to chafe,to file,to frost (glass),to strike (match)",擦拭；刮,TRUE,可能包含较少常见含义,Godan verb with 'ru' ending | transitive verb,"to rub | to scrub | to scrape | to repeatedly reuse (a joke, a topic of conversation, etc.) | to milk",scene_image,72,person_action_scene,action_state,person rubbing,擦る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04455,N2,攻める,せめる,,"to attack,to assault",攻击；袭击,FALSE,,Ichidan verb | transitive verb,to attack | to assault | to assail,scene_image,72,person_action_scene,action_state,person attacking,攻める,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04457,N2,放れる,はなれる,,"to leave,to get free,to cut oneself off",挣脱；释放,FALSE,,Ichidan verb | intransitive verb,to get free (from) | to be freed | to be released,scene_image,72,person_action_scene,action_state,person leaving,放れる,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04464,N2,散る,ちる,,"to fall,to scatter (e.g. blossoms)",散落；消散,FALSE,,Godan verb with 'ru' ending | intransitive verb,"to fall (e.g. blossoms, leaves) | to scatter | to be dispersed | to disappear | to dissolve",scene_image,72,person_action_scene,action_state,person falling,散る,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
n2_04465,N2,敬う,うやまう,,"to show respect,to honour",尊敬；崇拜,FALSE,,Godan verb with 'u' ending | transitive verb,to show respect for | to revere | to honour | to honor | to worship,scene_image,72,person_action_scene,action_state,person showwing respect,敬う,action_state,verb can be shown as an action scene,Tanos JLPT vocabulary,,
